comps,compAVG
1,38851.0000
15,13522.4375
1,12840.0000
2,14865.5000
2,12313.5000
5,10038.1111
2,9462.0000
34,8758.5217
4,19500.0000
2,19327.0000
2,10520.0000
1,12134.0000
1,16446.0000
1,11249.0000
36,6862.8846
10,14550.9167
6,12874.8333
3,13403.0000
19,15467.1364
16,9409.2593
1,20281.0000
13,8864.6842
1,24259.0000
21,10157.3704
2,15120.5000
26,7524.4750
14,8424.5500
4,12245.5000
27,6588.4909
1,17728.0000
1,28067.0000
41,8048.0896
5,13477.4000
3,9772.8000
1,13808.0000
7,16621.0000
1,15158.0000
8,8267.2727
1,11805.0000
1,13038.0000
1,14987.0000
18,13352.2800
1,21047.0000
19,10985.4444
6,12064.6667
1,23930.0000
53,6689.8727
61,8543.7326
25,9658.0465
9,9638.8333
15,9437.1852
2,16312.0000
20,11953.0455
11,10578.0667
30,8530.5000
2,18072.5000
1,21250.0000
1,17091.0000
2,17660.0000
1,13956.0000
8,12443.1111
2,10894.5000
7,13480.8750
1,17670.0000
7,10844.7143
2,13792.0000
9,13928.4545
2,16631.5000
1,15105.0000
4,17415.8000
1,10411.0000
2,23255.0000
2,13183.0000
1,18471.0000
13,9487.2857
2,18663.5000
14,10191.3182
21,11277.2903
3,13015.0000
1,16198.0000
4,18299.5000
5,12934.0000
5,16008.8000
4,8052.6667
2,16567.6667
16,9248.7647
9,13277.1111
5,13164.6000
2,45265.5000
3,26120.3333
2,12050.5000
1,20382.0000
1,19684.0000
5,16269.4000
2,12140.3333
15,12634.0667
6,10280.8750
11,11452.4167
3,12413.0000
1,13243.0000
1,13811.0000
2,10036.5000
7,11329.0000
7,12608.2727
17,9217.3182
1,20761.0000
16,10879.0000
15,10418.1176
7,12684.8571
1,18797.0000
6,10673.7500
1,14854.0000
2,10034.5000
8,10173.8750
1,15669.0000
31,9897.2326
4,58058.5000
6,10560.5714
9,10571.1429
1,17594.0000
1,14928.0000
1,11281.0000
1,16548.0000
1,13340.0000
1,11929.0000
1,16554.0000
1,14648.0000
1,12382.0000
7,10574.0000
7,10113.4545
1,23126.0000
4,13467.4000
5,16097.6000
2,13853.0000
1,11378.5000
34,9380.0000
1,27902.0000
3,13709.0000
1,15488.0000
2,8940.6667
9,10361.3846
8,10991.6250
1,12382.0000
2,9991.0000
39,7692.6724
22,9862.7742
12,9624.2143
5,9524.5714
2,9829.0000
8,12195.6667
31,9065.6444
1,17822.0000
8,11806.8000
6,9351.2000
9,12054.0769
1,18082.0000
46,7720.1500
1,12921.0000
1,14652.0000
34,6894.8333
1,14342.0000
5,11997.8000
10,13317.5000
7,10532.0000
1,13611.0000
2,37767.5000
8,13592.8750
9,11464.6667
3,30087.3333
2,13773.0000
57,7752.8028
2,22039.5000
27,7956.0000
4,13117.0000
5,12578.0000
13,16484.1429
5,12057.5000
2,21885.0000
1,18134.0000
2,17606.5000
1,14584.0000
18,10289.2000
1,17704.0000
33,7738.4364
4,11577.0000
21,9559.2000
7,14312.8571
1,14433.0000
5,10999.3333
1,12197.0000
1,20378.0000
19,8439.5862
1,28864.0000
5,11519.6000
2,11873.3333
1,21835.0000
1,11906.0000
1,12037.0000
2,73200.0000
5,12334.8000
15,10039.5517
40,9218.5952
5,10980.6667
1,12565.0000
2,12948.5000
1,15855.0000
1,16343.0000
31,9706.6286
6,10690.8333
29,10415.5882
4,15210.2500
5,12323.1429
1,13191.0000
1,48032.0000
1,13602.0000
2,15937.5000
3,10247.0000
8,12223.6250
2,16640.0000
1,13170.0000
1,11062.0000
43,8468.8136
3,14541.3333
2,13164.5000
1,18713.0000
8,8923.9091
2,9862.5000
27,9296.2051
1,14590.0000
8,11681.6250
11,14189.2857
7,11396.7143
2,8931.3333
4,10117.4000
6,10437.5000
7,11758.2857
19,11689.3929
4,12756.7500
13,11593.3846
1,12198.0000
1,12428.0000
6,8794.6250
12,9740.2500
1,10362.0000
2,13568.0000
3,9733.0000
10,10563.7692
26,9311.3548
1,15677.0000
6,17199.3333
1,28037.0000
7,13587.3333
2,12823.0000
13,9223.8333
4,14137.6000
36,11447.7609
9,11329.6000
11,8690.6000
1,10546.0000
13,6438.4762
3,17267.7500
38,9835.6444
9,21431.7778
19,7880.5952
1,29430.0000
1,19198.0000
39,7799.5238
2,14711.5000
10,10382.0000
1,25453.0000
18,10438.4828
13,7893.8824
1,16690.0000
11,7921.4615
4,12320.7500
5,14069.4000
1,17556.0000
43,12585.0213
6,16782.3333
1,13754.0000
2,35646.0000
4,15439.7500
18,9739.5789
9,9809.0000
3,8529.2500
1,15711.0000
8,10721.2000
2,12005.0000
1,14965.0000
18,10013.5000
1,11250.0000
1,17862.0000
4,13217.6000
3,13081.4000
9,11122.8462
5,13683.0000
11,10965.5000
6,10515.7000
14,10704.5652
3,12059.3333
20,10888.3636
6,12343.8750
1,9487.0000
14,13446.6111
1,16419.0000
16,11994.9524
4,8828.4000
2,13346.6667
5,13170.6000
1,34149.0000
21,8569.7059
4,11893.7500
10,15547.6667
9,15735.4444
1,15868.0000
13,10719.0000
1,20618.0000
1,20091.0000
10,10758.7500
54,7932.0816
5,17851.3333
33,10089.8036
2,14730.0000
1,24014.0000
21,9237.6364
3,14626.6667
1,12838.0000
23,5285.9318
4,11813.8333
5,11876.2000
2,20439.0000
1,20859.0000
2,13823.5000
5,12553.2000
29,11122.0000
1,10065.0000
5,15254.0000
3,16865.3333
2,10849.5000
22,11520.3793
2,12584.5000
1,20052.0000
5,14180.1667
1,9608.0000
20,9506.1765
1,16190.0000
3,14420.6667
7,13108.5714
15,10259.6667
12,14519.4667
4,16281.2500
45,8107.0000
2,12835.0000
1,11547.5000
2,21751.6667
7,15686.1111
1,9434.0000
39,7455.7015
1,15047.0000
1,12838.0000
6,10677.5000
19,7722.9355
48,13993.2778
3,19583.6667
1,13579.0000
1,14219.0000
1,19720.0000
22,8750.1200
1,11691.0000
7,11066.6000
27,9391.6842
11,10948.7692
7,12279.7500
4,15971.8000
5,11182.0000
2,12368.5000
2,10995.5000
12,9772.4444
1,16223.0000
5,9529.0000
1,25415.0000
1,15129.0000
2,17539.5000
2,11807.3333
1,14517.0000
1,14232.0000
3,12207.3333
4,9740.2500
18,13073.4348
12,9340.6667
5,11475.0000
16,10227.4400
1,32593.0000
2,13434.0000
6,13872.3333
1,13837.0000
1,12594.5000
1,15962.0000
1,20619.0000
2,13719.5000
5,12611.2000
5,13369.4000
1,15784.0000
4,8231.8571
2,22672.5000
1,31708.0000
14,9778.2500
9,14528.3333
2,12219.6667
31,12516.3000
9,15398.7273
1,25452.0000
3,11238.5000
1,12746.0000
11,15673.4545
6,11126.3000
31,7697.6000
7,13085.6250
25,10480.7895
2,20373.0000
1,20252.0000
10,8977.9091
2,12218.3333
5,12446.8000
1,13268.0000
1,8068.0000
6,12971.5000
4,15191.8571
40,6897.9808
2,12851.0000
3,21225.6667
8,16659.0000
2,33365.0000
4,14648.7500
21,10132.8387
1,16880.0000
45,10067.0357
1,27530.0000
3,15460.6667
6,9890.6667
1,15012.0000
3,15830.2500
19,8100.1852
10,14298.0909
2,15850.5000
1,11136.0000
1,11821.0000
1,15263.0000
10,16478.6364
9,10954.4000
3,24541.0000
3,38689.3333
4,11854.7500
5,16809.8333
4,22501.0000
2,14964.5000
1,25778.0000
2,13620.0000
44,12678.5417
1,15408.0000
3,15271.3333
7,12476.2727
8,13127.2500
2,19818.0000
48,8436.8837
11,8662.5789
35,9476.1282
1,15862.0000
34,12748.3922
26,11952.4194
3,9725.8000
1,18616.0000
3,17671.3333
10,12300.6000
1,16471.0000
16,7873.3333
6,9006.5556
1,11389.0000
1,13625.0000
3,12113.3333
1,17537.0000
4,13265.0000
1,16452.0000
1,17775.0000
15,7128.7143
1,21468.0000
5,12661.2000
6,11860.6667
6,18790.5714
5,16151.5000
1,26270.0000
2,21444.6667
8,11452.8750
1,16746.0000
2,19153.3333
2,11606.5000
8,12146.7000
6,13392.8333
11,10254.8182
1,10834.0000
2,11422.0000
1,12941.0000
7,14336.7143
2,14637.0000
6,13497.8333
1,13475.0000
5,12726.3333
2,22989.5000
1,16364.0000
2,19396.0000
13,11228.9333
30,9428.2222
6,12130.8333
2,10912.6667
10,9877.7647
4,14412.5000
4,13984.5000
2,12813.5000
1,16886.0000
2,12079.0000
3,12726.6667
14,12009.3750
32,7029.0833
8,9280.0000
28,11049.8000
19,9450.7742
2,12058.0000
17,8182.6429
5,7931.8333
12,10930.3333
16,8829.3043
22,8910.1935
3,13004.5000
2,12266.0000
4,13408.7500
5,13328.5000
6,13659.5000
1,18719.0000
15,9498.3913
12,7404.8125
11,9393.8462
3,12722.0000
3,9543.7500
18,13221.0000
18,8817.6250
46,9583.8197
7,8759.6250
10,12692.8333
2,12087.0000
15,10951.0000
3,16411.3333
2,22208.5000
13,7908.7083
13,9925.5263
13,8209.6190
7,15357.2857
9,15767.1818
1,16887.0000
1,14754.0000
1,19720.0000
2,14971.6667
3,14643.6667
1,32626.0000
19,7636.7879
16,8996.4375
6,12118.0000
12,10019.2500
3,22161.0000
26,11519.1429
5,18461.2000
1,25387.0000
11,10889.0000
4,11963.7500
12,13321.6111
6,10154.0000
6,15800.5000
1,17829.0000
9,15348.5385
1,15201.0000
1,26466.0000
5,14740.4000
2,16571.0000
9,10777.5000
19,10386.1000
2,24674.0000
7,15782.2857
4,14785.2000
1,17172.0000
29,8917.3421
17,9913.5600
3,40575.6667
10,9800.6842
1,13236.0000
5,14632.0000
1,13584.0000
2,14434.6667
17,9073.8000
5,9479.4444
1,16146.0000
2,19582.0000
78,8202.4648
23,11479.8000
1,15797.0000
2,21803.0000
25,8272.2564
9,10518.7000
2,11666.5000
1,12375.0000
4,7616.2857
5,11906.4000
1,8193.0000
54,6065.8132
50,7215.5946
1,16809.0000
11,10993.3333
1,15547.0000
22,11471.6957
4,13145.6000
7,12793.5714
15,8573.8000
6,8779.8571
2,10870.0000
7,11149.1111
1,27161.0000
3,14408.0000
1,30114.0000
37,9187.0755
2,15945.0000
2,14806.0000
3,11769.7500
3,11983.6667
3,9642.3333
5,9261.6000
1,10526.0000
1,15982.0000
2,12795.0000
3,10875.7500
1,18148.0000
2,11363.5000
8,10506.7500
4,11632.5000
1,15253.0000
1,17512.0000
1,14951.0000
8,11622.3333
1,9987.0000
1,16863.0000
1,21494.0000
5,9954.0000
17,10008.8333
1,13879.0000
5,11954.8000
1,21609.0000
2,11148.0000
2,13720.0000
1,19519.0000
1,12032.0000
35,8912.3061
1,15607.0000
1,9755.0000
10,8368.5000
2,11901.5000
1,11670.0000
6,9195.8333
1,11207.0000
1,11793.0000
3,10646.8000
5,8923.3750
1,9620.0000
1,13492.0000
2,12204.0000
10,9955.9000
2,14032.0000
3,16477.0000
1,9926.0000
6,11796.0000
2,12795.5000
2,15892.5000
15,9256.4444
1,16293.0000
31,7775.0566
4,10084.7500
2,15545.0000
8,9327.0909
1,12715.0000
3,12492.3333
2,13749.6667
2,10801.3333
3,11665.3333
15,8518.0000
3,12374.0000
12,8935.9375
30,10284.1750
21,11643.2273
4,13032.0000
1,11674.0000
1,23599.0000
3,13182.6667
3,12118.8000
1,17912.0000
2,17259.3333
1,14775.0000
3,10010.0000
2,12132.6667
2,14804.5000
4,10309.8571
4,11497.8000
1,10368.0000
5,9951.1000
2,15595.5000
7,13008.7143
1,14782.0000
13,9485.1111
10,13343.0000
2,15561.5000
1,14425.0000
10,14056.2000
1,13732.0000
2,17678.0000
10,13757.0000
4,17004.5000
24,9620.0000
1,19192.0000
1,23696.0000
8,12212.1818
15,12058.6842
3,13764.3333
1,15720.0000
25,9443.3750
4,13456.7500
3,16947.3333
2,9264.5000
4,16235.0000
5,15092.6000
10,14944.2500
23,9611.5714
1,17055.0000
1,10443.0000
4,10550.8000
1,18993.0000
39,10829.1667
15,8438.4706
1,11060.0000
26,8075.6129
1,13182.0000
1,17074.0000
7,10810.3333
4,14858.2500
1,17675.0000
28,6409.3913
6,12839.6667
2,15214.0000
16,10092.5600
6,11177.1429
1,13332.0000
2,13196.5000
21,8910.8148
3,13628.3333
30,7318.6304
1,13977.0000
28,7363.1000
5,9065.7500
1,21729.5000
8,12681.6250
1,13514.0000
1,13204.0000
11,10612.0000
1,15224.0000
8,10641.7778
1,11448.5000
16,12198.4286
2,13809.0000
6,15581.8333
21,8676.0250
13,9671.4737
4,23631.7500
1,25330.0000
24,10875.7600
1,14498.0000
3,11952.6667
26,10047.6563
9,12635.5000
21,10215.3810
9,11616.0000
1,15745.0000
40,7101.9831
1,13044.0000
7,10066.3333
1,13704.0000
4,8854.5000
35,11213.6341
1,26428.0000
4,12595.5000
1,14275.0000
19,11130.6522
18,9016.5714
1,15742.0000
16,10835.7619
1,17663.0000
3,13595.6667
52,9907.0526
8,9912.9231
1,27485.0000
14,11473.1905
5,10964.1667
2,17473.0000
28,11356.8333
14,9569.3750
1,10668.0000
1,16150.0000
5,9928.0000
1,15535.0000
21,14498.1739
25,8626.4667
20,8549.7879
1,16432.0000
22,12446.0000
16,11085.2353
1,13127.0000
3,15706.0000
2,11396.6667
3,11902.2500
8,10135.4167
1,21503.0000
7,11750.0000
1,17210.0000
1,23961.0000
1,12600.0000
1,15218.0000
4,15697.0000
6,12066.8333
1,10810.0000
2,18433.0000
1,17284.0000
1,22156.0000
2,23254.0000
6,10949.0000
3,14377.2500
2,8571.0000
4,11897.0000
1,16510.0000
13,8772.5000
1,17833.0000
1,12662.0000
4,10893.8333
3,14050.3333
1,17478.0000
13,9828.0769
1,14490.0000
9,9998.4444
3,12028.6667
2,13960.0000
1,8801.0000
90,7396.8088
9,11552.6364
3,8604.5000
45,9215.2200
1,10830.0000
3,15621.6000
7,13275.8000
1,29343.0000
2,8952.5000
8,8412.6667
19,7706.1600
11,10002.5455
2,11490.5000
1,16590.0000
1,13819.0000
2,10021.5000
14,12684.9524
17,8621.7037
2,9297.0000
4,15087.7500
8,10117.5000
1,12452.0000
4,10802.8333
7,9307.4545
1,11690.0000
1,21410.0000
3,15259.3333
5,11767.8000
6,13992.1250
1,14998.0000
2,14937.5000
2,8526.0000
3,21083.0000
11,10133.8000
30,7777.0000
9,9986.7143
12,11600.4167
1,16841.5000
2,15907.0000
1,14016.0000
3,12496.7500
2,18584.5000
1,13121.0000
24,11043.2432
12,13583.4286
1,12361.0000
4,9080.6000
5,8638.8571
11,7959.6111
48,7741.2133
24,12929.0000
3,11937.0000
1,16995.0000
18,8958.7647
8,14208.2000
1,14668.0000
1,14355.0000
5,9986.0000
1,11775.0000
3,11417.6667
6,12123.1667
1,16175.0000
13,12041.2308
2,12415.5000
1,14060.0000
1,16061.0000
6,11703.1429
2,14984.0000
1,15256.0000
4,17873.2500
1,11735.0000
4,8143.2000
13,9084.3077
1,16653.0000
25,9066.4815
27,8655.8372
6,11653.1667
4,12108.0000
1,18480.0000
2,17936.5000
6,14971.0000
4,16763.5000
2,15039.0000
18,10041.7778
1,11276.0000
4,18342.5000
3,20511.6667
6,13012.5000
2,14934.5000
13,10071.0556
3,12554.6667
2,13527.0000
3,12478.0000
1,11705.0000
2,13619.5000
1,16761.0000
4,15749.0000
5,8501.5000
4,13049.2000
1,11109.0000
10,9088.3000
47,7343.9794
5,11289.8571
6,14203.0000
10,12040.6000
1,13376.0000
2,11613.0000
1,16284.0000
6,12130.4286
6,12821.2857
55,11675.7018
6,15605.3333
26,10805.6897
8,12871.2000
19,10411.2000
1,39117.0000
2,12606.0000
7,9216.2222
2,13275.6667
1,21894.0000
1,15996.0000
41,7058.3012
8,9331.9286
7,10270.0000
4,13821.6000
11,9139.7692
10,10560.6000
1,13502.0000
8,9942.0000
7,15922.7143
1,17675.0000
25,13429.1034
2,14937.5000
1,49832.0000
9,11152.6000
1,15171.0000
2,10496.0000
45,8056.5667
7,13925.6250
6,10970.5714
20,8876.1250
10,11130.3636
1,14275.0000
11,17674.3636
6,9916.5714
2,13352.0000
2,17327.5000
62,8467.0260
4,17006.2500
2,13791.0000
5,12733.6000
1,12928.0000
1,13880.0000
19,10447.5263
4,9336.2000
2,30466.5000
10,11134.8000
16,7927.7778
2,17858.0000
10,7998.0714
11,14236.8182
1,14725.0000
2,17969.0000
1,8916.5000
1,10129.5000
6,14412.1667
6,13179.5000
1,18307.0000
6,28150.3333
2,18957.5000
11,9409.8182
4,77077.0000
4,26739.5000
1,14129.0000
21,9430.0000
1,14747.0000
1,17458.0000
2,15515.5000
14,11737.0588
11,10254.5455
4,15265.5000
7,10481.5000
6,11517.5714
1,18440.0000
6,10172.0000
1,11802.0000
1,18567.0000
1,17401.0000
13,8760.2778
1,12288.0000
6,9686.6667
1,12347.0000
16,12670.3684
1,17584.0000
10,15302.2000
3,11625.0000
5,9536.7500
1,43939.0000
2,12747.0000
1,15234.0000
3,16817.0000
2,12436.0000
1,18556.0000
3,17575.6667
2,14012.5000
1,15945.0000
1,15399.0000
1,14513.0000
1,21513.0000
2,15476.0000
1,10263.0000
1,11149.0000
1,19965.0000
1,14839.0000
1,14849.0000
5,10235.4286
1,13712.0000
1,14152.0000
3,10387.2500
2,12554.0000
3,11950.3333
42,8866.2344
2,13033.0000
7,12820.1250
1,11479.0000
10,7372.8889
31,9149.0000
6,11639.8333
5,11930.4000
1,13816.0000
15,8257.6957
2,12777.5000
1,14399.0000
1,10515.0000
2,11296.0000
7,7968.5000
15,13485.7333
2,13563.5000
4,10873.6667
13,10313.2105
4,12936.2500
6,9390.8333
2,13177.0000
8,11569.7000
1,38483.0000
1,22231.0000
1,11467.0000
26,9063.3750
17,8603.3000
6,11881.6667
31,9335.0294
1,19613.0000
6,13968.0000
5,11761.5714
7,12863.8750
2,13048.5000
17,13373.7368
1,13962.0000
2,12010.0000
5,7691.0000
3,10695.0000
1,12640.0000
51,7244.4078
6,12654.0000
3,12824.0000
2,7770.5000
1,9984.0000
11,10795.2308
2,10831.5000
2,8336.0000
3,12729.3333
4,11208.2500
17,13501.8235
2,20565.0000
3,12844.0000
52,10267.7692
2,13776.0000
9,9369.1000
3,14492.3333
13,9512.0000
1,15316.0000
2,14987.5000
1,11777.0000
1,16464.0000
7,10318.5714
4,13372.5000
2,8834.5000
6,12244.5000
1,13744.0000
1,29830.0000
1,11034.0000
3,12975.0000
2,11783.5000
8,8987.8182
6,15956.5000
3,14529.0000
1,31407.0000
2,15287.5000
11,9381.7143
1,18666.0000
60,7705.4937
3,10284.5000
2,9501.2500
4,12301.0000
4,10726.6000
2,16607.0000
2,17780.5000
3,18211.3333
3,13036.6667
1,9794.0000
4,10984.6667
1,23730.0000
3,9191.0000
12,8209.6250
15,11421.4667
1,15215.0000
2,18729.0000
5,13878.3333
27,7850.2391
1,12865.0000
1,17658.0000
2,10776.0000
21,10097.0400
1,10373.0000
3,17728.6667
4,9874.4000
3,14177.6667
1,18068.0000
1,22503.0000
1,17670.0000
1,9760.0000
12,10371.6842
2,11679.0000
33,11150.5636
11,12454.4167
2,15176.5000
4,13788.5000
7,9858.0000
1,16713.0000
3,16003.6667
2,13002.2500
7,9485.8889
2,12489.2500
1,14876.0000
8,11978.8889
1,19623.0000
3,18208.7500
18,7358.6471
3,10632.6667
2,15031.0000
64,8749.2778
14,11202.0000
21,7166.3929
1,19323.0000
5,13927.4286
19,7755.2917
1,33482.0000
1,19439.0000
2,11551.0000
3,17085.6667
7,11568.0000
3,12775.5000
10,6638.5000
1,21863.0000
7,19367.2857
12,16175.0000
11,10124.9167
1,15866.0000
16,11919.6842
5,10537.2000
3,20592.3333
12,8434.4211
7,9342.6000
3,9315.5000
1,11034.0000
9,9712.7778
10,11621.3333
10,9500.5000
23,7889.5641
8,7346.3333
1,8445.5000
2,15287.0000
2,11124.5000
1,12342.0000
1,19741.0000
1,15409.0000
3,12882.0000
5,9368.3333
1,13771.0000
2,11306.5000
1,12968.0000
1,12967.0000
1,9982.0000
2,11095.0000
4,11534.0000
7,9632.3000
39,6592.7778
1,12118.0000
1,19976.0000
33,9661.6444
25,7552.6667
4,16107.2500
1,17802.0000
1,17330.0000
48,10965.2931
1,21784.0000
3,14712.0000
43,8937.3973
8,10346.3636
21,10172.6667
1,12571.0000
7,10099.6000
6,9778.1429
2,19163.6667
3,10152.6667
2,16196.0000
2,18105.5000
5,13659.6000
11,10167.1176
1,11049.0000
1,12135.0000
1,19925.0000
6,12325.2222
6,13133.1667
6,23720.1429
1,27869.0000
1,14022.0000
1,14186.0000
1,23193.0000
2,25349.5000
21,11454.7619
8,14944.0000
24,9837.5806
1,15846.0000
3,16161.6667
2,13146.0000
6,11942.0000
4,14011.2500
3,11159.6667
7,17837.0000
12,8637.5333
6,14013.8333
1,24199.0000
20,11568.9091
1,21413.0000
34,9403.7288
5,20884.8000
1,12966.0000
26,8384.0222
14,12291.6000
1,23804.0000
1,14974.0000
2,11753.0000
2,13762.5000
6,11369.8571
5,11022.1667
3,17095.0000
1,14988.0000
18,10404.6818
2,19280.5000
27,6756.9200
2,17693.5000
2,17022.3333
2,23991.0000
2,10214.0000
7,14770.4286
1,13719.0000
4,11340.5000
1,41921.0000
7,10101.5000
1,18023.0000
10,9369.0000
1,21433.0000
50,8572.2254
1,15284.0000
2,17754.0000
2,10038.5000
1,13705.0000
1,15626.0000
2,13336.0000
7,9842.2500
8,15466.2222
5,14586.1667
2,18385.0000
15,9030.5238
3,13219.6667
1,21191.0000
2,13200.0000
4,13116.2500
7,14136.1111
1,18892.0000
13,9829.0476
1,18665.0000
15,10134.3158
1,18342.0000
3,11455.0000
3,10620.3333
15,9090.8500
4,19234.2000
1,22932.0000
1,13443.0000
1,15922.0000
5,12345.4000
1,11371.0000
10,8009.5000
1,15300.0000
4,12172.0000
32,9421.1282
5,9333.7143
3,19197.6667
1,13346.0000
3,8660.0000
32,9920.0000
3,13679.2500
13,11223.4118
4,7999.0000
1,16110.0000
9,9333.2222
55,10138.0313
5,13694.0000
37,8669.6296
2,16577.5000
11,11099.0000
9,12181.3000
27,6794.4333
1,17349.0000
5,10850.0000
27,8406.3250
27,10379.0238
1,13287.0000
11,8346.9375
11,11573.0000
6,8062.5000
5,11848.0000
4,11597.5000
40,11890.4200
1,19055.0000
1,15230.0000
8,9770.9000
2,10430.3333
1,13781.0000
5,12592.8000
1,16037.0000
25,9408.5714
5,12076.6667
17,9457.7500
2,14109.5000
2,12371.5000
1,20832.0000
1,14344.0000
15,15243.8824
8,9439.2222
2,11588.0000
3,15275.0000
2,15791.0000
2,15313.5000
3,9569.0000
1,13498.0000
1,21259.0000
16,9067.8824
27,10388.3448
5,10921.8333
5,15425.8000
1,18748.0000
14,11734.4211
7,12579.3333
5,13059.8000
1,23598.0000
1,16345.0000
9,10396.0000
2,11542.5000
1,27766.0000
8,10348.8000
8,16091.6667
1,11645.0000
1,10510.0000
3,13500.6667
5,13635.6667
2,10878.5000
3,16443.3333
117,7743.2740
3,15183.3333
10,11050.9091
9,12321.2000
5,14486.6667
1,13678.0000
10,9273.6667
22,13601.7037
1,13930.0000
1,20130.0000
4,11895.3750
7,11920.2857
10,13005.0833
5,9639.8000
4,11652.7500
1,22300.0000
2,15150.5000
3,13470.0000
9,9844.5556
52,10511.9474
22,9280.2000
3,14018.2000
2,18306.0000
1,12866.0000
1,10873.0000
7,11175.5714
6,9938.6250
8,10319.3750
6,10283.8333
1,14783.0000
2,18071.0000
17,7998.0741
2,16649.5000
3,18343.0000
2,20042.5000
3,22440.6667
1,17837.0000
26,7777.6383
1,18731.0000
1,18090.0000
1,9094.0000
1,11772.3333
5,15130.0000
2,16499.5000
1,12848.0000
1,11802.0000
5,13655.8000
3,12758.4000
8,11386.8889
19,10592.7692
2,11986.0000
3,9296.7500
24,9910.9630
3,13092.6667
38,8463.6078
2,13281.5000
3,15630.3333
3,13930.0000
7,12224.0000
2,23674.5000
8,9049.7273
1,17591.0000
11,15944.0909
4,10457.0000
6,15098.6667
1,20504.0000
9,11059.1818
2,18453.5000
4,13276.2000
4,9605.2000
3,12751.6667
7,12860.8571
1,25352.0000
3,18575.2500
3,9981.2500
13,12086.0625
1,20138.0000
9,10241.6667
1,14523.0000
1,16384.0000
1,19616.0000
7,10664.3636
1,15780.0000
14,9221.7368
3,13052.7500
9,10133.1667
3,15267.0000
1,12371.5000
44,7935.3288
1,11636.0000
28,8302.7500
2,13558.5000
1,11733.0000
17,11200.9444
5,16041.6000
2,14296.5000
1,17565.0000
7,17480.2857
1,20786.0000
1,11202.0000
2,15741.0000
13,9756.9500
3,11993.2500
13,12121.0000
13,8622.5833
3,11964.5000
1,24537.0000
1,21258.0000
1,14229.0000
15,10886.1000
2,15414.5000
2,16747.5000
3,17492.3333
1,17785.0000
3,13253.0000
23,9492.7778
1,23880.0000
1,19607.0000
1,27777.0000
26,10079.3611
9,12642.1000
2,18317.0000
1,20837.0000
58,7605.5702
7,11605.8750
9,10068.7273
85,7598.9063
13,10210.2500
1,15846.0000
2,12990.0000
3,10946.3333
1,39334.0000
1,17601.0000
2,10298.5000
9,12889.5556
1,24129.0000
3,12562.5000
1,14811.0000
3,11371.6667
8,10216.5556
3,19680.3333
5,9693.1429
1,9819.0000
1,14155.0000
4,14532.5000
2,13579.2500
1,13976.0000
3,14589.0000
1,17453.0000
1,28659.0000
1,23789.0000
2,17422.0000
2,11655.0000
2,10346.7500
16,13116.9412
2,15021.5000
6,10651.6667
1,16219.0000
14,10646.0455
1,21773.0000
7,12276.6250
2,19964.0000
1,13922.0000
1,14825.0000
1,18661.0000
23,8427.4000
10,13199.4000
2,13393.6667
1,21760.0000
1,28647.0000
2,15332.0000
68,10004.6162
40,10180.4407
15,9645.2000
1,16108.0000
38,7465.2540
16,10708.2632
3,13334.3333
2,15301.0000
17,12707.2778
12,10020.6875
1,11143.0000
8,9281.5556
2,13741.0000
13,13073.9231
1,15029.0000
6,7881.6250
14,8240.0000
1,20345.0000
1,15957.0000
3,11019.3333
1,16774.0000
10,10178.6154
1,19729.0000
1,20128.0000
14,9793.8824
11,9212.3750
19,11517.8800
2,11493.0000
8,13654.7500
1,13762.0000
13,11230.9231
1,21746.0000
1,14471.0000
1,19166.0000
1,14929.0000
15,9696.0000
2,14602.5000
4,8959.2000
7,7592.1000
17,15601.0556
18,14221.7273
5,9863.8000
2,12215.5000
12,8849.1176
1,16495.0000
15,7735.6786
2,11608.0000
28,10024.9756
2,13474.0000
1,22221.0000
1,14152.0000
3,12111.4000
16,14319.1765
4,10854.5000
1,18814.0000
12,10786.0000
10,9497.9286
19,10274.1579
1,15388.0000
2,11358.0000
11,14851.3636
2,14465.5000
10,11160.8333
25,11263.3571
3,16138.7500
3,14360.6667
6,13285.1111
1,17648.0000
6,13420.1667
1,13232.0000
1,13499.0000
1,16430.0000
8,11593.0000
4,8397.4000
6,13873.3333
10,10454.8333
5,11698.6000
1,17203.0000
2,15669.0000
2,13551.5000
2,13849.5000
12,12721.1667
7,15185.3750
2,16798.5000
8,11329.8462
1,27079.0000
1,13440.0000
3,13127.0000
1,13080.0000
4,13785.5000
1,11320.0000
2,11563.5000
2,9128.0000
3,14670.3333
14,11426.6250
1,17100.0000
2,15402.5000
1,20087.0000
2,13944.0000
5,12868.1667
1,19841.0000
4,17587.0000
1,13672.0000
16,9874.1250
1,19401.0000
1,13833.0000
3,22006.3333
1,13872.0000
1,17093.0000
32,9713.0980
6,14133.4286
2,26501.5000
2,14454.0000
4,10389.7500
1,27841.0000
5,13025.1000
3,25760.3333
2,11141.0000
1,15625.0000
42,7288.7534
5,14064.0000
12,10388.2308
1,29061.0000
10,12730.5455
1,12268.0000
1,11814.0000
1,15243.0000
4,10925.5000
1,14954.0000
2,8583.0000
2,12128.0000
20,6907.6071
7,11147.5000
2,9074.6667
2,12601.0000
1,12902.0000
2,9188.0000
4,9613.2500
2,15154.5000
3,11172.6000
1,13508.0000
3,13650.0000
4,11608.5000
2,17414.0000
41,10228.2836
