id,subid,name,countryId,gender,competitionId,eventId,roundTypeId,pos,best,average,personName,personId,personCountryId,formatId,value1,value2,value3,value4,value5,regionalSingleRecord,regionalAverageRecord
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333oh,d,1,971,1139,Feliks Zemdegs,2009ZEMD01,Australia,a,971,1151,1340,1020,1245,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333oh,f,1,968,1093,Feliks Zemdegs,2009ZEMD01,Australia,a,1087,1105,968,1087,1412,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333,1,1,532,663,Feliks Zemdegs,2009ZEMD01,Australia,a,680,642,666,532,901,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333,2,1,603,676,Feliks Zemdegs,2009ZEMD01,Australia,a,731,629,668,802,603,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333,f,1,565,610,Feliks Zemdegs,2009ZEMD01,Australia,a,629,622,816,578,565,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333oh,d,1,1041,1187,Feliks Zemdegs,2009ZEMD01,Australia,a,1194,1322,1418,1041,1045,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333oh,f,1,1014,1209,Feliks Zemdegs,2009ZEMD01,Australia,a,1397,1014,1032,1198,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,PerthAutumn2018,333bf,1,5,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333oh,d,2,960,1239,Feliks Zemdegs,2009ZEMD01,Australia,a,1435,1319,1085,1314,960,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333oh,2,1,930,1115,Feliks Zemdegs,2009ZEMD01,Australia,a,930,1036,1111,1210,1198,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333oh,f,1,1147,1196,Feliks Zemdegs,2009ZEMD01,Australia,a,1180,1228,1181,1147,1322,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333bf,f,3,10614,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,10614,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333,1,1,552,772,Feliks Zemdegs,2009ZEMD01,Australia,a,770,552,956,613,933,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333,2,1,610,630,Feliks Zemdegs,2009ZEMD01,Australia,a,610,612,649,640,637,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraAutumn2018,333,f,1,617,723,Feliks Zemdegs,2009ZEMD01,Australia,a,797,617,997,621,751,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333,1,1,422,626,Feliks Zemdegs,2009ZEMD01,Australia,a,492,697,422,727,689,WR,""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333,2,1,543,632,Feliks Zemdegs,2009ZEMD01,Australia,a,654,646,597,1039,543,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333,f,1,664,698,Feliks Zemdegs,2009ZEMD01,Australia,a,664,697,721,803,676,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333oh,d,1,935,1122,Feliks Zemdegs,2009ZEMD01,Australia,a,935,1164,1087,1243,1116,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333oh,f,1,1038,1062,Feliks Zemdegs,2009ZEMD01,Australia,a,1080,1105,1051,1038,1054,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333bf,1,3,6102,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,6102,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2018,333bf,f,3,5972,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,7590,5972,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333bf,1,4,5119,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5119,5495,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333bf,f,3,5549,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5549,6007,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333,1,1,520,684,Feliks Zemdegs,2009ZEMD01,Australia,a,751,674,520,735,642,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333,2,1,636,733,Feliks Zemdegs,2009ZEMD01,Australia,a,818,725,765,710,636,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333,f,1,592,669,Feliks Zemdegs,2009ZEMD01,Australia,a,685,709,706,592,615,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333oh,d,1,904,1047,Feliks Zemdegs,2009ZEMD01,Australia,a,1145,1113,964,1065,904,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneWinter2018,333oh,f,1,1081,1137,Feliks Zemdegs,2009ZEMD01,Australia,a,1135,1081,1109,1168,1404,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTFresno2018,333oh,d,1,909,1066,Feliks Zemdegs,2009ZEMD01,Australia,a,1104,1347,973,909,1121,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTFresno2018,333oh,f,1,863,1006,Feliks Zemdegs,2009ZEMD01,Australia,a,1136,1519,863,986,896,"",OcR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTFresno2018,333,1,1,489,615,Feliks Zemdegs,2009ZEMD01,Australia,a,489,913,691,555,599,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTFresno2018,333,2,1,613,650,Feliks Zemdegs,2009ZEMD01,Australia,a,613,628,639,682,721,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTFresno2018,333,f,4,624,766,Feliks Zemdegs,2009ZEMD01,Australia,a,754,624,688,855,914,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WestCoastCubingTourCupertino2018,333bf,f,7,5287,5734,Feliks Zemdegs,2009ZEMD01,Australia,3,5289,5287,6627,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WestCoastCubingTourCupertino2018,333,1,3,635,737,Feliks Zemdegs,2009ZEMD01,Australia,a,785,736,689,787,635,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WestCoastCubingTourCupertino2018,333,2,2,600,719,Feliks Zemdegs,2009ZEMD01,Australia,a,757,600,698,810,702,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WestCoastCubingTourCupertino2018,333,f,2,595,700,Feliks Zemdegs,2009ZEMD01,Australia,a,648,734,595,926,719,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTLA2018,333bf,1,4,10470,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,10470,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTLA2018,333bf,f,1,5559,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,5559,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTLA2018,333,1,1,582,652,Feliks Zemdegs,2009ZEMD01,Australia,a,736,582,628,607,722,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTLA2018,333,2,1,615,680,Feliks Zemdegs,2009ZEMD01,Australia,a,710,636,615,695,790,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTLA2018,333,f,2,593,640,Feliks Zemdegs,2009ZEMD01,Australia,a,674,836,649,593,597,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTReno2018,333oh,d,2,1068,1143,Feliks Zemdegs,2009ZEMD01,Australia,a,1686,1070,1209,1068,1151,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTReno2018,333oh,f,2,1032,1166,Feliks Zemdegs,2009ZEMD01,Australia,a,1106,1397,1032,1052,1339,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTReno2018,333bf,1,3,5275,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5557,5275,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WCCTReno2018,333bf,f,4,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333oh,d,1,948,1094,Feliks Zemdegs,2009ZEMD01,Australia,a,995,1207,1190,1098,948,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333oh,f,1,822,1101,Feliks Zemdegs,2009ZEMD01,Australia,a,1312,822,961,1211,1130,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333,1,1,605,614,Feliks Zemdegs,2009ZEMD01,Australia,a,605,668,606,612,624,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333,2,1,497,612,Feliks Zemdegs,2009ZEMD01,Australia,a,566,497,665,607,664,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333,f,1,530,609,Feliks Zemdegs,2009ZEMD01,Australia,a,581,530,651,604,643,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333bf,1,2,5062,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5062,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SnoCoSummer2018,333bf,f,2,6495,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,6495,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333bf,1,13,4648,5345,Feliks Zemdegs,2009ZEMD01,Australia,3,5908,5478,4648,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333bf,f,15,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333oh,1,3,1019,1171,Feliks Zemdegs,2009ZEMD01,Australia,a,1072,1528,1019,1141,1300,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333oh,2,2,1007,1118,Feliks Zemdegs,2009ZEMD01,Australia,a,1441,1164,1147,1044,1007,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333oh,f,4,1014,1238,Feliks Zemdegs,2009ZEMD01,Australia,a,1267,1245,1014,1203,1295,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333,1,5,616,740,Feliks Zemdegs,2009ZEMD01,Australia,a,767,717,616,737,961,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333,2,2,544,654,Feliks Zemdegs,2009ZEMD01,Australia,a,702,544,591,671,699,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333,3,1,602,634,Feliks Zemdegs,2009ZEMD01,Australia,a,626,665,803,610,602,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingUSANationals2018,333,f,1,546,628,Feliks Zemdegs,2009ZEMD01,Australia,a,608,653,546,622,681,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333,1,3,508,666,Feliks Zemdegs,2009ZEMD01,Australia,a,789,715,642,508,640,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333,2,2,598,697,Feliks Zemdegs,2009ZEMD01,Australia,a,789,708,737,598,645,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333,3,2,558,631,Feliks Zemdegs,2009ZEMD01,Australia,a,558,604,618,695,671,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333,f,5,613,739,Feliks Zemdegs,2009ZEMD01,Australia,a,907,613,705,777,736,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333oh,1,2,976,1155,Feliks Zemdegs,2009ZEMD01,Australia,a,1194,976,1239,1375,1032,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AsianChampionship2018,333oh,f,3,1113,1249,Feliks Zemdegs,2009ZEMD01,Australia,a,1278,1113,1249,1281,1221,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333bf,f,2,4607,5079,Feliks Zemdegs,2009ZEMD01,Australia,3,4607,4967,5664,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333,1,1,566,621,Feliks Zemdegs,2009ZEMD01,Australia,a,655,664,566,629,579,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333,2,1,583,633,Feliks Zemdegs,2009ZEMD01,Australia,a,583,623,619,696,658,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333,f,1,555,650,Feliks Zemdegs,2009ZEMD01,Australia,a,610,779,560,555,797,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333oh,d,1,966,1143,Feliks Zemdegs,2009ZEMD01,Australia,a,1096,1235,1269,966,1099,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HorshamWinter2018,333oh,f,1,744,1023,Feliks Zemdegs,2009ZEMD01,Australia,a,997,1242,830,744,1248,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333oh,d,1,877,1140,Feliks Zemdegs,2009ZEMD01,Australia,a,1353,877,1407,1051,1017,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333oh,2,1,969,1163,Feliks Zemdegs,2009ZEMD01,Australia,a,1051,1439,1330,1108,969,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333oh,f,1,876,1016,Feliks Zemdegs,2009ZEMD01,Australia,a,989,1043,1187,1015,876,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333fm,f,2,33,0,Feliks Zemdegs,2009ZEMD01,Australia,1,33,0,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333bf,1,3,3939,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,3939,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333bf,f,7,5616,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5616,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333,1,1,628,694,Feliks Zemdegs,2009ZEMD01,Australia,a,729,628,711,717,653,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333,2,1,582,625,Feliks Zemdegs,2009ZEMD01,Australia,a,641,605,629,831,582,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333,3,1,575,656,Feliks Zemdegs,2009ZEMD01,Australia,a,749,612,607,575,913,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AustralianNationals2018,333,f,1,547,634,Feliks Zemdegs,2009ZEMD01,Australia,a,687,664,614,625,547,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SKCSpring2018,333,1,1,569,719,Feliks Zemdegs,2009ZEMD01,Australia,a,880,757,569,759,640,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SKCSpring2018,333,f,1,556,686,Feliks Zemdegs,2009ZEMD01,Australia,a,724,556,621,713,844,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333,1,1,539,658,Feliks Zemdegs,2009ZEMD01,Australia,a,666,789,682,627,539,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333,2,1,562,683,Feliks Zemdegs,2009ZEMD01,Australia,a,562,760,707,582,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333,f,1,598,631,Feliks Zemdegs,2009ZEMD01,Australia,a,727,598,675,611,607,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333bf,1,3,5850,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5850,5891,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333bf,f,3,5503,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5503,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333oh,d,1,1077,1197,Feliks Zemdegs,2009ZEMD01,Australia,a,1077,1245,1462,1265,1082,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,OddDayinSydney2018,333oh,f,1,991,1097,Feliks Zemdegs,2009ZEMD01,Australia,a,1421,991,994,1168,1130,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WSMO2018,333bf,f,4,4267,5358,Feliks Zemdegs,2009ZEMD01,Australia,3,5510,6298,4267,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WSMO2018,333oh,c,1,967,1155,Feliks Zemdegs,2009ZEMD01,Australia,a,1206,1096,1295,1164,967,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WSMO2018,333,d,2,625,720,Feliks Zemdegs,2009ZEMD01,Australia,a,736,748,863,677,625,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WSMO2018,333,2,1,672,700,Feliks Zemdegs,2009ZEMD01,Australia,a,710,749,687,672,703,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WSMO2018,333,f,1,533,617,Feliks Zemdegs,2009ZEMD01,Australia,a,559,640,533,652,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333oh,1,2,1068,1259,Feliks Zemdegs,2009ZEMD01,Australia,a,1462,1207,1108,1068,1530,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333oh,f,1,929,1150,Feliks Zemdegs,2009ZEMD01,Australia,a,1224,1021,1205,929,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333,1,1,638,675,Feliks Zemdegs,2009ZEMD01,Australia,a,638,709,669,731,647,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333,2,1,537,717,Feliks Zemdegs,2009ZEMD01,Australia,a,755,742,537,654,850,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333,f,1,634,692,Feliks Zemdegs,2009ZEMD01,Australia,a,729,792,666,680,634,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,UgineJeuetJouet2018,333bf,f,1,4104,4713,Feliks Zemdegs,2009ZEMD01,Australia,3,4185,5850,4104,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333,1,1,544,638,Feliks Zemdegs,2009ZEMD01,Australia,a,633,847,544,669,611,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333,2,2,618,671,Feliks Zemdegs,2009ZEMD01,Australia,a,618,647,1242,709,658,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333,f,2,663,721,Feliks Zemdegs,2009ZEMD01,Australia,a,663,712,730,965,720,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333oh,d,3,1023,1186,Feliks Zemdegs,2009ZEMD01,Australia,a,1586,1071,1114,1023,1372,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333oh,f,1,995,1122,Feliks Zemdegs,2009ZEMD01,Australia,a,1054,1226,1099,995,1212,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333bf,1,4,6049,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6049,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SwisscubingCupFinal2018,333bf,f,3,4757,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5964,4757,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333fm,f,3,29,0,Feliks Zemdegs,2009ZEMD01,Australia,1,29,0,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333,1,1,541,674,Feliks Zemdegs,2009ZEMD01,Australia,a,737,664,541,956,622,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333,2,1,549,632,Feliks Zemdegs,2009ZEMD01,Australia,a,821,549,646,581,669,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333,f,1,524,591,Feliks Zemdegs,2009ZEMD01,Australia,a,607,564,524,602,841,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333oh,d,1,897,1053,Feliks Zemdegs,2009ZEMD01,Australia,a,965,897,961,1248,1233,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333oh,f,1,1089,1193,Feliks Zemdegs,2009ZEMD01,Australia,a,1191,1236,1089,1151,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,RijswijkOpen2018,333bf,f,7,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,NorthsideCubeDay2019,333bf,f,4,5025,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5025,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,NorthsideCubeDay2019,333oh,d,1,1009,1184,Feliks Zemdegs,2009ZEMD01,Australia,a,1419,1192,1280,1081,1009,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,NorthsideCubeDay2019,333oh,f,1,910,1089,Feliks Zemdegs,2009ZEMD01,Australia,a,1111,1129,1111,1044,910,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,NorthsideCubeDay2019,333,1,1,518,694,Feliks Zemdegs,2009ZEMD01,Australia,a,518,703,686,753,694,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,NorthsideCubeDay2019,333,f,1,571,640,Feliks Zemdegs,2009ZEMD01,Australia,a,649,1083,571,635,637,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333bf,1,4,6694,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6694,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333bf,f,3,4463,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,8516,4463,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333oh,d,1,935,1177,Feliks Zemdegs,2009ZEMD01,Australia,a,1306,1069,1371,1156,935,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333oh,f,1,870,1099,Feliks Zemdegs,2009ZEMD01,Australia,a,1111,1002,1184,870,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333,1,1,593,648,Feliks Zemdegs,2009ZEMD01,Australia,a,707,593,611,625,781,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333,2,1,520,645,Feliks Zemdegs,2009ZEMD01,Australia,a,761,644,560,731,520,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CoolDownSydney2019,333,f,1,547,634,Feliks Zemdegs,2009ZEMD01,Australia,a,985,567,547,687,648,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333,1,1,541,706,Feliks Zemdegs,2009ZEMD01,Australia,a,861,669,736,541,712,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333,2,1,598,664,Feliks Zemdegs,2009ZEMD01,Australia,a,598,734,603,667,723,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333,f,1,621,636,Feliks Zemdegs,2009ZEMD01,Australia,a,621,675,624,656,628,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333bf,1,4,4859,5314,Feliks Zemdegs,2009ZEMD01,Australia,3,4859,5518,5566,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333bf,f,4,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333oh,d,1,985,1222,Feliks Zemdegs,2009ZEMD01,Australia,a,1154,1286,1227,1411,985,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333oh,f,1,981,1143,Feliks Zemdegs,2009ZEMD01,Australia,a,981,1351,1263,1179,986,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationSydney2019,333fm,f,1,24,2933,Feliks Zemdegs,2009ZEMD01,Australia,m,24,30,34,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333oh,d,1,1062,1212,Feliks Zemdegs,2009ZEMD01,Australia,a,1162,1263,1273,1211,1062,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333oh,f,1,1143,1286,Feliks Zemdegs,2009ZEMD01,Australia,a,1310,1396,1143,1151,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333,1,1,544,647,Feliks Zemdegs,2009ZEMD01,Australia,a,814,671,544,663,606,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333,2,1,628,729,Feliks Zemdegs,2009ZEMD01,Australia,a,786,727,628,674,-1,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333,3,1,557,569,Feliks Zemdegs,2009ZEMD01,Australia,a,690,564,557,579,563,"",WR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationBrisbane2019,333,f,1,524,719,Feliks Zemdegs,2009ZEMD01,Australia,a,648,720,838,790,524,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationCanberra2019,333oh,d,1,943,1260,Feliks Zemdegs,2009ZEMD01,Australia,a,1620,1447,981,943,1351,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationCanberra2019,333oh,2,1,1019,1048,Feliks Zemdegs,2009ZEMD01,Australia,a,1048,1265,1075,1020,1019,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationCanberra2019,333oh,f,1,984,1061,Feliks Zemdegs,2009ZEMD01,Australia,a,1007,1121,984,1125,1054,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,KoalaficationCanberra2019,333,1,1,552,645,Feliks Zemdegs,2009ZEMD01,Australia,a,638,612,552,752,685,"",""
