comps,compAVG
2,942.5000
1,1253.0000
7,511.1818
2,1295.5000
1,893.0000
2,2216.0000
2,1346.5000
1,3667.0000
1,1423.0000
1,855.0000
1,933.0000
1,1083.0000
1,1135.0000
7,560.0000
2,868.0000
1,879.0000
2,2702.0000
2,917.5000
2,401.6667
1,928.0000
1,2372.0000
1,4665.0000
8,576.1538
1,1360.0000
1,1879.0000
2,777.5000
1,1164.0000
5,519.5714
2,874.6667
2,1033.5000
2,857.5000
1,1160.0000
2,808.6667
6,2408.3333
1,2124.0000
4,1353.4000
1,726.0000
6,487.0833
1,719.0000
1,1276.0000
1,1068.0000
10,672.9167
1,778.0000
5,732.0000
6,575.1000
2,1032.0000
7,766.1111
1,1641.0000
3,693.0000
5,873.2000
1,2214.0000
1,852.5000
1,1247.0000
1,790.0000
2,922.0000
2,574.5000
1,2258.0000
6,671.2500
2,837.0000
1,2240.0000
6,585.0000
1,3342.0000
2,1106.0000
3,994.3333
1,1105.0000
11,671.5833
4,2481.2500
20,463.8140
2,1072.0000
1,742.0000
1,1107.0000
1,715.0000
4,642.1667
2,704.5000
2,1062.0000
1,1194.0000
1,1706.0000
5,1018.8000
13,609.3462
3,1466.0000
2,618.0000
1,885.5000
1,791.0000
1,720.0000
1,1010.0000
1,1713.0000
5,600.6667
7,919.7143
4,631.0000
3,692.8000
1,924.0000
1,522.5000
2,611.0000
1,794.0000
1,1033.0000
1,2089.0000
40,421.6632
1,2006.0000
7,947.4286
3,1451.6667
3,1347.6667
38,555.3457
2,1046.0000
2,680.3333
12,732.6000
3,639.0000
4,709.2000
1,3030.0000
1,870.0000
1,814.0000
1,1135.0000
1,1034.0000
4,864.2000
1,777.0000
5,1197.0000
2,954.0000
27,458.1930
2,805.0000
5,634.7143
3,603.0000
1,1780.0000
14,553.9524
2,601.5000
1,817.0000
1,1239.0000
1,1063.0000
2,1021.0000
6,1313.0000
8,592.0000
1,4328.0000
2,975.0000
1,2657.0000
1,1578.0000
1,1144.0000
1,712.0000
1,853.0000
7,568.1111
1,755.0000
10,395.3214
1,836.0000
15,644.6667
1,632.0000
18,562.9600
1,1319.0000
1,1679.0000
4,717.2500
1,935.0000
2,643.0000
1,2289.0000
1,570.6667
1,915.0000
1,2234.0000
4,660.2500
1,1437.0000
3,610.0000
4,1842.7500
3,534.2000
2,690.0000
1,3393.0000
1,2181.0000
1,1269.0000
1,770.0000
1,2345.0000
1,1081.0000
2,761.5000
3,928.0000
1,965.5000
1,813.0000
3,657.2500
1,1263.0000
3,769.0000
5,1281.1667
31,568.2308
1,679.0000
1,911.0000
4,676.7500
3,646.5000
2,1199.0000
1,1278.0000
50,327.8348
1,471.6667
2,1316.0000
2,938.0000
2,633.5000
2,630.6667
6,599.0000
3,699.6667
1,559.0000
5,978.0000
1,1183.0000
1,832.0000
1,1434.0000
1,2875.0000
2,901.5000
4,731.7500
4,489.7143
1,887.0000
18,524.2286
7,517.2500
4,654.4000
2,855.5000
1,663.0000
1,767.0000
4,555.8750
3,768.0000
1,1478.0000
2,580.0000
2,700.3333
3,1707.6667
8,1117.5000
5,952.0000
7,409.2143
5,1308.4000
2,1229.5000
5,1075.8000
21,375.9649
8,682.6000
3,678.3333
23,503.2647
1,2717.0000
1,2916.0000
6,556.1250
1,1013.5000
36,502.0946
1,1466.0000
27,591.1875
6,667.7778
2,1119.5000
2,665.0000
2,491.0000
1,2074.0000
8,617.4000
1,910.0000
1,1625.0000
9,738.7778
17,893.1500
1,3138.0000
2,1080.7500
3,1341.3333
1,1131.0000
2,1377.5000
2,685.5000
2,1008.0000
3,985.6667
1,2208.0000
49,409.7111
2,707.3333
3,715.2000
12,1394.8235
11,558.2273
2,1135.5000
1,1446.0000
2,988.0000
6,524.1111
3,466.6000
4,668.5714
4,561.7500
1,636.0000
2,1167.5000
1,878.5000
1,573.0000
4,1287.4000
1,1820.0000
7,1268.4286
1,757.0000
1,805.0000
6,540.2727
1,1727.0000
1,902.0000
2,2776.5000
2,1218.5000
2,985.6667
4,763.6000
1,1847.0000
1,870.0000
1,1799.0000
2,1278.5000
1,5839.0000
1,2203.0000
2,984.6667
8,1043.1111
2,986.0000
1,2824.0000
1,547.0000
1,1658.0000
12,480.8636
1,4186.0000
3,822.6000
1,662.0000
7,751.0000
7,544.1429
6,702.5556
4,646.0000
2,1558.0000
1,877.0000
12,529.9444
1,2788.0000
5,1333.2000
6,509.1538
2,764.0000
4,1054.5000
8,640.9375
1,790.0000
1,2537.0000
5,886.0000
2,1318.0000
1,614.0000
1,717.5000
2,1052.0000
1,3339.0000
2,706.6667
13,499.6552
1,2017.0000
1,1136.0000
2,1179.5000
1,1405.0000
1,922.0000
1,899.0000
1,4427.0000
16,959.4583
1,3581.0000
1,2874.0000
3,919.5000
2,842.0000
2,1216.0000
14,576.9000
1,5911.0000
1,2130.0000
13,1247.4444
1,1267.0000
14,519.1290
1,1803.0000
16,1071.5714
10,3161.6364
1,2114.0000
3,756.8000
43,417.4286
1,794.0000
2,2660.0000
1,1097.5000
1,2600.0000
1,3201.0000
2,588.5000
5,928.0000
2,1730.5000
4,735.4286
3,801.7500
32,438.3284
2,2640.0000
1,1631.0000
1,763.0000
1,2040.0000
6,830.8182
1,961.5000
3,1441.0000
3,874.6000
1,1443.0000
1,2629.0000
1,1683.0000
1,2956.0000
5,1255.6667
2,719.0000
4,1403.6000
11,588.7692
1,1933.0000
1,2274.0000
1,1317.0000
1,687.0000
2,1339.5000
5,786.8000
1,940.0000
6,535.4286
1,613.0000
2,1382.0000
4,1195.0000
44,446.6667
1,884.0000
1,3965.0000
3,2241.0000
8,518.9375
2,1009.0000
3,2300.3333
1,1538.0000
1,817.0000
1,755.0000
3,804.2500
14,525.8519
3,718.0000
2,1497.0000
3,954.7500
1,1755.0000
1,3721.0000
9,913.1111
1,1045.0000
2,1682.5000
1,1603.0000
3,749.6667
38,446.0488
29,423.2540
1,4626.0000
14,631.6316
8,770.4444
5,864.1667
1,1115.0000
2,1599.5000
2,641.5000
3,897.5000
18,726.1818
2,926.5000
3,851.5000
14,406.0250
1,1218.0000
1,1285.0000
5,2224.4000
1,1513.0000
1,3301.0000
1,632.0000
5,628.1250
2,980.0000
20,585.7813
1,866.0000
1,655.0000
6,566.9091
13,581.9091
1,635.0000
2,1205.0000
2,1828.0000
1,964.0000
11,901.3636
4,608.8889
1,1104.0000
1,2179.0000
1,2098.0000
1,800.0000
2,619.5000
3,543.3750
7,637.0769
1,844.0000
3,2778.0000
3,943.0000
7,645.2000
2,688.5000
1,672.0000
1,1166.0000
3,622.5000
1,2341.0000
7,560.6250
5,460.3750
1,722.0000
1,2044.0000
48,421.0112
1,1735.0000
1,1766.0000
1,4364.0000
8,1146.0000
1,1412.0000
1,2978.0000
1,3770.0000
9,750.9167
2,450.6667
28,405.5417
2,1360.0000
2,1934.5000
1,791.0000
8,426.8462
4,924.5714
3,801.0000
2,1463.5000
3,531.7500
5,625.3750
34,381.7833
2,999.5000
2,676.6667
1,572.0000
2,992.5000
2,1429.5000
1,1088.5000
2,723.0000
1,751.0000
1,1076.0000
10,522.8636
1,1022.0000
1,953.0000
3,860.3333
4,653.8571
1,1754.0000
1,619.3333
3,752.2500
1,1506.0000
1,1078.0000
1,1044.0000
1,2902.0000
1,1533.0000
10,717.9375
1,985.0000
1,1015.5000
3,947.0000
1,1609.0000
32,357.4833
1,1241.0000
9,1068.3333
4,954.2500
1,941.0000
3,1320.8000
2,885.5000
7,1243.2500
2,1035.0000
1,1456.0000
5,717.6000
1,862.0000
7,795.0000
1,2017.0000
1,650.0000
1,1604.0000
2,1639.3333
1,1615.0000
23,1500.5200
1,1141.0000
1,998.0000
2,1160.6667
1,567.0000
2,671.0000
2,1053.0000
2,964.0000
4,732.5000
1,1648.0000
1,696.0000
3,2385.6667
28,546.5429
2,3197.5000
1,1134.0000
3,1067.3333
1,739.5000
1,747.0000
2,787.0000
4,788.7500
11,612.7647
11,507.5000
33,434.4068
5,812.2000
13,604.4400
1,1032.0000
2,899.5000
15,1153.2667
1,3324.0000
11,1061.5455
1,5043.0000
2,622.0000
1,2184.0000
1,2269.0000
3,700.2500
1,4992.0000
1,2230.0000
1,1723.0000
3,705.8000
1,662.0000
1,1177.0000
1,724.0000
1,960.0000
39,478.9565
1,1232.0000
1,1357.0000
1,2815.0000
1,665.0000
1,2389.0000
5,1153.5714
5,678.5000
2,643.0000
24,553.4211
5,770.0000
8,607.5000
4,740.7500
1,1989.0000
1,1013.5000
1,2568.0000
36,266.2381
2,2922.5000
2,684.6667
3,729.5000
2,1378.5000
31,373.8113
8,570.1000
1,1010.0000
3,455.0000
1,902.0000
2,1207.0000
22,592.4211
4,603.2500
2,999.5000
2,826.3333
1,627.0000
2,1001.0000
16,646.7083
14,569.2800
19,450.2273
3,672.6667
4,601.2500
1,1947.0000
2,1462.0000
2,1119.0000
16,795.3500
2,703.0000
2,775.0000
1,820.0000
2,1119.0000
1,1160.0000
1,1735.0000
1,1568.0000
2,1285.5000
5,832.5714
11,1371.4545
2,2267.5000
2,1120.5000
1,1734.0000
1,624.6667
3,997.0000
1,2045.0000
1,1705.0000
2,945.0000
1,667.0000
1,1013.0000
3,1016.5000
1,1766.0000
1,3376.0000
1,1911.0000
1,3206.0000
1,2043.0000
1,1775.0000
3,477.7778
11,473.5484
15,650.2727
5,801.3333
1,1459.0000
1,586.5000
7,719.2857
37,486.3924
1,815.0000
8,830.9091
1,1848.5000
3,1678.2000
2,2124.6667
1,988.0000
1,1095.0000
16,544.8214
5,1237.8000
27,794.7143
6,869.0909
2,2031.5000
1,1020.5000
4,627.1429
36,524.7818
1,1237.0000
1,652.0000
1,6446.0000
2,529.5000
1,1469.0000
6,677.9000
1,1405.0000
5,620.0000
1,720.0000
2,1076.0000
1,1235.0000
1,1211.0000
7,666.8000
4,721.5000
1,1419.0000
4,1501.2500
1,1338.0000
1,1031.0000
1,577.0000
7,660.7500
27,505.1667
2,956.5000
1,1157.0000
1,863.0000
1,632.5000
1,1184.0000
1,1737.0000
15,660.2069
4,733.0000
2,1004.0000
22,624.0000
2,622.6667
10,643.1875
1,859.0000
1,1482.0000
1,1019.0000
3,667.2857
2,635.0000
6,581.5000
1,1220.0000
3,766.2500
2,716.6667
2,855.6667
4,606.7500
1,3011.0000
2,848.0000
1,1622.0000
1,1502.0000
9,789.6667
4,2125.7500
48,309.8482
1,2499.0000
1,1048.0000
1,2252.0000
3,581.7500
1,772.0000
4,863.0000
1,1670.0000
5,1799.4000
1,827.0000
1,2502.0000
15,611.0435
1,1183.0000
1,873.5000
20,434.5366
2,608.7500
2,1001.5000
6,518.3750
1,866.0000
1,805.0000
1,719.0000
1,5184.0000
1,1384.0000
3,758.6667
1,1863.0000
1,1245.0000
8,494.5217
1,3987.0000
1,1000.0000
1,1181.0000
1,6688.0000
2,641.6667
6,684.2857
5,2141.0000
1,2956.0000
44,537.6167
2,4345.0000
5,853.5556
6,926.3333
1,1558.0000
9,618.6364
1,1596.0000
4,706.0000
2,2053.0000
1,520.5000
7,2274.2857
27,635.9057
3,917.6667
1,1977.0000
25,331.2979
1,3377.0000
2,1542.0000
4,507.4286
3,800.2000
23,509.0000
11,551.9091
14,453.5200
2,680.0000
4,605.3333
1,1410.0000
1,2915.0000
4,630.0000
2,751.5000
2,1155.5000
3,1830.0000
1,589.0000
1,1163.0000
2,596.0000
5,549.2222
2,1048.2500
3,714.3333
6,1086.3333
2,1840.5000
1,3758.0000
56,466.9000
1,828.0000
13,554.8462
1,1684.0000
17,749.1200
14,653.3333
1,3173.0000
11,492.8800
1,633.5000
2,726.0000
2,894.5000
1,837.0000
1,1017.0000
25,671.0000
1,1504.0000
1,789.5000
1,581.0000
1,1112.0000
23,517.4444
3,794.6667
1,1583.0000
2,1740.0000
1,975.0000
5,681.3333
2,727.0000
1,571.0000
3,680.8333
6,544.3636
2,734.0000
1,1295.0000
2,830.0000
1,712.5000
5,732.0000
31,714.0000
34,410.0000
47,302.7018
1,1204.0000
1,656.5000
3,668.3333
50,532.3333
46,659.3103
6,1082.3333
7,614.0909
16,517.0333
4,702.2000
7,668.8182
1,1448.0000
8,525.0714
1,912.0000
1,1230.0000
1,2471.0000
3,688.5000
5,2405.4000
1,467.3333
1,1712.0000
2,1717.0000
1,840.0000
14,499.9677
3,1549.6667
6,1231.0000
2,1486.0000
1,964.0000
3,1141.6667
1,922.0000
2,1140.0000
1,725.0000
5,1078.1429
2,1173.5000
1,1841.0000
2,898.5000
2,1803.0000
1,886.0000
1,1309.0000
1,885.0000
1,875.0000
1,2062.0000
13,721.4615
1,2229.0000
1,2717.0000
2,561.5000
7,730.8000
1,789.3333
1,2932.0000
1,3487.0000
1,772.0000
2,502.0000
1,1813.0000
3,744.0000
1,2040.0000
3,834.6667
1,2191.0000
1,579.0000
1,744.0000
3,975.3333
1,1036.0000
1,665.0000
1,1174.0000
9,729.9167
1,3490.0000
2,833.0000
3,1037.3333
3,592.0000
1,2313.0000
1,685.0000
7,553.8421
1,911.5000
3,928.0000
3,1902.3333
1,1747.0000
1,1268.0000
8,665.2000
1,631.0000
2,1168.0000
4,933.7143
1,787.0000
4,1039.0000
2,1337.0000
2,960.5000
1,1273.5000
3,861.3333
1,1452.0000
1,1171.5000
5,875.0000
5,1301.4000
1,774.0000
1,1896.0000
2,907.0000
6,780.0000
2,965.0000
4,1242.2000
2,1301.0000
3,812.6000
2,772.5000
3,2490.6667
7,530.3571
11,636.8947
9,759.7692
1,2035.0000
1,5186.0000
1,1488.0000
3,677.3333
1,1639.0000
2,1867.5000
4,713.7500
1,1520.0000
1,1650.0000
3,744.0000
1,2035.0000
1,3662.0000
7,1276.2857
1,972.0000
1,3109.0000
1,1196.0000
4,684.7500
6,527.4545
2,680.5000
1,1121.0000
2,569.0000
2,955.5000
1,865.0000
14,746.0526
14,316.1034
7,1455.0000
3,796.6667
6,519.4667
3,1194.0000
3,1029.0000
1,1480.0000
1,1171.0000
2,1681.5000
1,1165.0000
1,793.0000
2,2632.5000
5,798.5714
1,909.0000
1,2329.0000
2,972.5000
1,2288.0000
2,740.6667
5,778.0000
1,641.0000
8,971.5000
1,2251.0000
8,592.5294
2,1350.5000
4,626.3333
1,7709.0000
6,516.6667
3,724.7500
26,545.7209
1,848.0000
1,863.5000
1,1345.0000
3,1150.7500
1,1158.0000
5,796.6000
1,489.0000
2,860.0000
20,444.8261
6,654.5000
2,1139.0000
1,1466.0000
3,870.3333
2,1058.3333
6,621.8000
17,383.2857
3,647.3333
2,744.5000
6,499.7778
13,531.3889
8,1605.2500
1,894.0000
1,778.0000
1,592.0000
1,898.0000
1,2126.0000
2,2497.0000
9,880.7000
107,391.0661
4,609.5000
15,446.8235
12,639.2727
64,299.2695
3,5051.3333
3,1229.0000
1,1114.0000
2,1208.0000
17,591.1290
1,2128.0000
9,624.4091
1,3083.0000
1,1427.0000
4,1613.7500
4,871.6000
1,1462.0000
3,743.3333
7,586.7143
1,927.0000
4,647.2500
1,2438.0000
16,627.8889
13,889.4615
3,2438.3333
2,568.5000
3,1111.0000
2,508.6667
3,679.0000
22,448.1304
1,1094.5000
1,1129.0000
1,1230.0000
23,417.0976
3,516.0000
1,1038.0000
1,1126.0000
1,1143.0000
3,621.1667
2,824.6667
1,1622.0000
3,1188.6667
3,697.6667
1,744.0000
2,610.0000
10,585.9286
1,1120.0000
1,2078.0000
4,855.1667
3,664.5000
1,709.5000
18,544.7895
1,915.0000
8,684.5455
3,1527.7500
4,713.8333
1,2201.0000
1,758.0000
1,1219.0000
1,2241.0000
1,1570.0000
21,555.0000
1,1259.0000
20,321.6122
1,2250.0000
1,2994.0000
1,679.0000
1,643.0000
2,895.5000
1,1788.0000
1,643.0000
5,1131.4286
5,1155.5000
6,579.6667
1,1753.0000
1,551.0000
1,1069.0000
2,981.0000
2,1271.2500
6,693.8750
13,410.0833
3,557.6667
1,1315.0000
2,828.0000
2,1171.7500
4,891.6667
3,641.2000
1,1475.0000
2,874.5000
3,725.0000
2,1041.6667
1,1145.0000
4,515.4167
1,1046.0000
2,650.5000
1,3786.0000
16,422.0000
1,1190.0000
1,1418.0000
1,2679.0000
3,730.0000
5,1472.2000
2,1820.0000
1,1215.0000
4,633.8333
2,1611.0000
6,715.4444
1,2500.0000
6,743.3333
2,785.6667
3,790.2000
1,1335.0000
1,1770.0000
2,1107.0000
1,645.5000
1,1999.0000
5,639.1818
2,1540.5000
3,651.6667
10,635.4000
10,572.7273
1,1482.0000
1,1227.0000
2,852.3333
6,794.4444
2,628.7500
1,1160.0000
1,1092.0000
4,1101.2000
19,561.6429
1,1936.0000
3,857.2500
1,1235.0000
2,1794.0000
1,1293.0000
3,1088.3333
3,662.7143
2,495.4000
2,609.0000
1,771.0000
2,1007.5000
1,1482.0000
3,922.3333
17,516.7576
2,896.5000
1,1700.0000
1,1061.0000
1,1181.0000
1,1157.0000
2,1702.0000
1,1809.0000
1,1900.0000
3,503.0000
1,4004.0000
5,801.8333
5,653.1250
2,800.0000
1,889.0000
59,252.3750
1,662.0000
2,1757.5000
1,995.0000
1,813.0000
1,940.0000
6,1233.8571
3,689.5000
1,3551.0000
18,489.2857
1,1047.0000
2,1033.0000
2,897.5000
3,983.6667
18,589.9583
1,2278.0000
2,735.0000
1,2207.0000
1,809.0000
1,1116.0000
1,1215.0000
4,811.8889
4,535.0000
2,679.5000
8,626.7500
2,785.5000
2,739.0000
2,2087.5000
1,3193.0000
2,1447.0000
29,775.4848
1,1221.0000
2,2387.0000
4,1571.7500
1,1786.0000
2,1349.0000
4,1086.2500
8,502.8462
1,1015.0000
1,1360.0000
1,1830.0000
3,958.8000
3,747.0000
22,476.5366
1,1666.0000
2,1050.3333
1,1062.0000
17,885.3158
1,1817.0000
4,880.4000
1,1425.0000
1,1245.0000
1,2635.0000
4,1477.8571
4,681.3333
1,2526.0000
1,4424.0000
1,1925.0000
4,733.2500
2,671.5000
1,872.0000
17,415.3714
19,386.6279
1,818.0000
1,3247.0000
10,611.8000
1,3355.0000
1,2659.0000
2,761.0000
1,2215.0000
1,1360.0000
3,723.0000
1,2641.0000
12,418.6061
1,1108.0000
1,1966.0000
53,249.2857
26,470.2500
3,689.6667
1,1326.0000
1,931.0000
2,1106.5000
6,753.7500
2,1117.0000
1,1109.0000
4,1189.0000
3,798.0000
2,868.0000
31,413.3165
2,1502.5000
16,495.2581
1,1685.0000
6,871.0000
1,978.0000
1,910.0000
1,2249.0000
2,1092.7500
1,2141.0000
9,828.7143
19,602.4000
2,614.0000
1,979.0000
1,3407.0000
1,1097.5000
2,465.0000
1,1566.0000
4,763.4286
1,2587.0000
1,1044.0000
5,3270.4000
9,545.6500
1,2384.0000
8,466.5882
1,750.0000
1,1141.0000
1,2437.0000
4,682.6667
2,1944.0000
1,1242.0000
6,734.3333
2,900.6667
1,4955.0000
1,1073.0000
6,828.0000
1,2596.0000
2,692.0000
4,911.2500
1,1153.0000
1,866.0000
1,897.0000
2,1038.5000
2,2048.5000
2,1572.0000
2,765.0000
1,1206.0000
1,1849.0000
1,3569.0000
8,609.3333
1,1311.0000
1,867.0000
1,933.0000
1,982.0000
8,666.5000
5,809.0000
1,983.0000
1,632.0000
1,946.0000
4,721.4000
1,1617.0000
36,491.5294
1,759.5000
7,542.4167
2,558.5000
17,517.5417
7,599.0833
1,989.0000
2,775.0000
1,2285.0000
1,998.5000
1,1291.5000
16,471.5588
1,1024.0000
1,845.0000
20,564.6333
3,766.6667
12,725.6316
1,1040.0000
3,703.5000
1,2629.5000
4,572.5714
3,556.3333
2,1276.0000
5,556.0000
1,2456.0000
3,802.3333
2,1051.5000
1,1898.0000
1,745.0000
1,775.0000
17,720.9524
4,686.6667
4,907.2500
1,1437.0000
3,780.8000
1,1156.0000
4,617.6000
1,1359.0000
4,773.7500
1,713.0000
1,1376.0000
2,1622.0000
3,1187.7500
3,686.4286
1,632.0000
3,662.0000
1,2106.0000
1,9295.0000
2,560.5000
3,1167.3333
1,783.0000
8,980.7500
1,1187.0000
3,721.3333
1,642.0000
4,529.4000
1,1661.0000
2,1024.3333
1,2113.0000
7,1034.8571
4,639.4000
1,1114.0000
1,1050.0000
3,930.6667
4,1195.2500
13,872.2667
1,2036.0000
1,1298.0000
1,830.0000
19,403.1471
2,555.5000
24,553.4906
3,1681.6667
1,1329.0000
1,868.0000
2,635.2000
5,773.5714
24,575.0606
4,647.6000
1,738.0000
4,1794.0000
2,1283.0000
3,1512.7500
1,1088.0000
6,691.3333
4,1621.5000
1,2952.0000
1,871.0000
3,844.2500
28,535.8378
10,1125.6000
3,691.7500
1,1344.0000
1,903.0000
3,1371.0000
3,1030.3333
8,703.8889
1,799.0000
11,505.4800
5,881.2000
1,862.0000
9,654.3333
1,756.3333
4,747.2500
14,892.8667
1,1035.0000
13,755.2222
1,1914.0000
1,2946.0000
3,812.5556
1,763.0000
11,852.8182
18,632.5385
5,730.8571
4,1561.6000
4,825.5000
1,1337.0000
8,531.5000
4,4687.2500
23,357.1837
1,553.0000
1,945.0000
1,684.0000
1,972.0000
5,602.0000
6,641.5000
2,829.5000
3,1294.6667
1,1124.0000
1,1122.0000
1,2715.0000
1,3194.0000
6,663.7500
1,5741.0000
1,1915.0000
2,1048.0000
25,403.9250
1,917.0000
7,628.2857
1,1166.0000
4,1072.8000
3,851.2500
1,1775.0000
2,709.0000
1,1395.0000
1,2841.0000
1,2348.0000
2,777.5000
1,859.0000
1,730.0000
1,1523.0000
2,1295.5000
1,1319.0000
1,1552.0000
3,601.6250
1,1443.5000
4,704.8750
1,998.0000
3,710.0000
2,615.2500
3,798.6667
1,3324.0000
2,1358.5000
1,725.0000
5,628.0000
16,455.0278
7,572.7692
2,1070.5000
3,1363.0000
1,1627.0000
8,692.6250
1,932.5000
2,2447.0000
4,816.6000
4,1405.4000
9,716.6429
4,669.0000
3,1108.0000
4,1345.7500
1,1777.0000
2,904.0000
1,1019.0000
2,740.3333
1,832.0000
2,767.0000
1,1099.0000
4,779.0000
2,558.6667
3,965.6667
11,606.2941
3,3099.6667
14,531.5500
1,1291.0000
6,676.4286
1,1690.0000
2,1340.5000
1,741.0000
1,1070.0000
5,567.0000
3,2162.0000
1,1143.0000
5,836.4000
3,541.8333
2,2147.0000
1,1048.0000
2,1881.0000
1,4062.0000
1,2761.0000
1,520.5000
3,708.2500
1,892.5000
1,1063.0000
20,568.7917
3,1004.3333
1,3215.0000
3,966.5000
6,776.7778
2,937.5000
3,841.6667
1,673.0000
4,850.2500
1,1800.0000
3,1006.2500
12,489.6923
1,1114.0000
3,1598.3333
45,271.1875
1,783.0000
7,624.7000
1,1078.0000
1,2802.0000
2,926.5000
5,1126.8000
11,647.3636
18,554.6429
2,804.5000
7,636.1000
9,2411.5833
13,1185.7857
3,1213.0000
1,1565.0000
13,485.2105
4,879.5000
5,843.6000
1,1213.0000
1,1754.0000
1,2539.0000
1,3824.0000
3,713.2000
2,889.3333
1,3708.0000
4,1344.5000
1,1233.0000
3,1072.6667
1,1433.0000
1,865.5000
1,512.0000
2,603.0000
1,1385.0000
1,4757.0000
1,1064.0000
2,1406.0000
1,1418.0000
1,2459.0000
4,642.8333
4,1018.2000
2,1199.0000
1,673.0000
1,910.0000
2,1951.0000
15,430.1212
1,1004.0000
25,451.4565
1,4622.0000
1,2020.0000
1,654.0000
1,1598.0000
1,1894.0000
1,2162.0000
2,916.5000
79,787.2561
1,721.0000
2,907.5000
1,1137.0000
3,846.3333
1,1656.0000
2,2149.5000
2,1039.0000
1,11393.0000
1,854.5000
5,902.5000
4,1533.8000
1,1778.0000
9,611.2500
1,992.0000
50,499.8901
13,625.2500
10,758.7000
1,2526.0000
2,1237.0000
1,1498.0000
22,602.6538
1,1064.0000
2,623.7500
4,1174.0000
2,567.6000
9,597.8125
1,1299.0000
1,954.5000
6,541.8824
2,989.5000
2,744.3333
6,841.0000
1,2047.0000
4,657.8000
2,878.5000
7,1362.5000
1,782.0000
6,1003.5000
13,571.2727
1,1162.0000
2,3358.5000
3,823.3333
1,929.0000
1,1944.0000
1,1193.0000
1,744.0000
2,740.5000
2,761.0000
1,710.0000
1,3864.0000
1,1910.0000
41,331.3366
15,601.4348
1,628.0000
1,510.0000
1,1383.0000
1,904.0000
4,1303.7500
4,1428.7500
7,1141.7143
1,3424.0000
1,1096.0000
4,1164.8000
1,2481.0000
6,604.2500
6,666.2222
7,1027.6250
3,1082.7500
4,1781.5000
1,709.0000
2,784.0000
1,977.0000
3,1478.3333
1,800.5000
4,593.0000
1,1674.0000
3,765.7500
8,386.4545
1,1535.0000
2,3153.0000
2,3741.5000
4,924.8571
1,962.0000
1,1405.0000
20,484.0588
19,411.8182
1,1032.0000
3,779.3333
10,437.0000
3,772.3333
1,1046.0000
4,756.1667
8,882.6667
5,655.5000
9,717.8667
1,2036.0000
1,1558.0000
2,753.6667
9,930.2222
1,964.0000
6,772.2500
13,761.2500
1,1928.0000
2,1344.0000
3,725.3333
1,1738.0000
1,2998.0000
1,755.0000
3,693.6000
5,3161.0000
4,585.5000
12,640.5000
37,537.4000
7,4578.1429
1,1123.0000
3,760.0000
2,1233.5000
11,1112.6000
2,884.5000
1,2362.0000
1,1352.0000
1,1640.0000
22,409.7391
1,1388.0000
1,7267.0000
2,1009.7500
1,1056.0000
1,670.0000
1,1006.0000
4,730.0000
1,1737.0000
2,1242.5000
2,1235.5000
1,1090.0000
1,1099.0000
1,1522.0000
3,1287.3333
4,791.0000
7,711.5000
1,1301.0000
3,811.8000
1,899.0000
3,1006.2500
4,1159.2500
75,385.1379
1,3337.0000
1,1117.0000
1,2760.0000
2,1415.0000
3,675.0000
1,1388.0000
8,533.7059
1,2695.0000
11,625.8333
25,410.7949
1,1215.0000
1,1106.0000
3,788.8750
2,925.0000
1,1375.0000
11,1263.8182
2,785.5000
1,1553.0000
22,604.4545
24,563.8519
6,561.5556
19,767.5000
1,979.0000
5,810.0000
1,751.0000
11,454.5200
2,950.5000
1,1100.0000
1,1004.0000
4,2130.5000
12,957.4167
2,1023.0000
3,726.0000
7,712.7500
56,499.8082
1,970.0000
1,3681.0000
1,2063.0000
14,937.1500
9,772.9474
2,798.0000
3,907.0000
4,600.6667
1,3637.0000
3,777.4000
1,922.0000
1,2260.0000
39,637.6042
2,1076.0000
1,1800.0000
1,779.0000
1,868.5000
2,1045.0000
4,580.6667
1,613.0000
3,942.3333
2,1521.6667
2,1608.5000
35,560.3036
2,2204.0000
5,670.4286
5,454.8182
2,915.6667
2,1429.0000
1,1794.0000
11,808.8235
2,1017.0000
1,703.5000
7,725.4500
3,1610.0000
3,936.6667
2,789.0000
1,1169.0000
19,601.7600
1,5940.0000
2,1252.5000
19,371.0000
1,3816.0000
1,1912.0000
1,2126.0000
2,1054.0000
4,921.2500
1,1915.0000
1,890.0000
1,827.0000
34,406.0441
2,754.0000
1,1493.0000
17,600.0323
1,1255.0000
2,900.0000
1,1255.0000
1,1361.0000
5,1023.2000
10,519.5000
2,1141.0000
3,1122.5000
1,2295.5000
1,4781.0000
1,3361.0000
1,2400.5000
1,847.0000
1,1576.0000
1,823.0000
1,2151.0000
3,1092.0000
1,584.0000
2,1817.0000
3,1450.6667
3,641.2500
2,722.0000
2,577.5000
12,1024.4706
1,1858.0000
1,5579.0000
2,850.5000
3,844.6667
1,772.0000
4,810.1429
1,620.0000
5,1053.8000
1,3386.0000
4,1354.7500
2,1853.5000
1,1534.0000
4,921.3750
1,1438.0000
2,2739.5000
2,960.0000
17,502.7857
2,765.0000
1,571.5000
13,1144.2381
3,609.0000
3,800.4000
7,749.7143
1,1711.0000
1,1786.0000
4,839.5000
1,1116.0000
33,449.9778
9,877.2222
1,3283.0000
5,624.2500
1,536.0000
1,1024.0000
4,1108.7500
12,498.4074
1,2037.0000
1,1642.0000
2,811.0000
