comps,compAVG
4,3161.1250
2,2691.0000
1,3522.0000
3,4754.3333
31,2138.7319
1,2578.0000
2,2249.5000
1,7040.0000
4,4889.5000
3,1642.0000
15,1641.1667
2,3344.5000
7,2172.8500
10,1417.3810
8,1465.3333
2,2322.8333
2,5605.0000
2,3600.5000
1,3653.0000
4,2171.8889
3,7035.0000
1,3830.5000
2,4859.0000
2,5753.0000
13,1465.6538
1,3474.0000
1,6506.0000
2,4011.5000
1,3073.0000
1,2348.0000
10,1854.1818
4,2155.0000
2,2114.7500
1,4063.0000
3,2572.6667
1,5465.0000
1,3417.0000
9,2368.3684
2,2355.0000
4,2056.5833
19,2695.2174
2,2718.5000
2,3361.0000
1,2633.0000
30,2607.4783
2,4186.5000
1,2832.0000
1,2604.0000
1,4230.5000
1,1557.0000
2,3361.0000
1,3807.5000
60,1579.8160
1,2112.0000
1,5267.0000
17,1952.7292
1,4832.0000
4,2810.7500
1,3169.0000
5,1926.2222
1,3565.0000
4,2235.8750
1,6216.0000
1,5036.0000
5,3539.2000
5,2781.9000
1,4710.0000
1,3532.0000
1,4853.0000
11,2052.1905
13,1966.3898
1,6183.0000
2,2694.0000
1,5455.0000
57,1913.8056
3,3979.0000
2,2240.5000
5,3746.7500
4,2955.2222
5,2304.4444
1,8387.0000
1,4391.0000
2,1881.5000
1,3151.0000
1,3894.5000
1,2563.0000
2,4096.6667
1,4576.0000
3,2348.8889
2,1923.5000
3,4646.0000
2,4049.0000
1,3662.0000
1,3831.5000
5,2928.1429
3,2055.6667
2,1832.0000
6,4031.6087
9,1500.6389
5,2473.7778
3,5840.0000
1,3412.0000
1,3727.0000
4,1745.4000
7,2617.5217
2,2275.0000
2,3232.6667
5,3850.4000
1,8417.0000
2,5722.5000
1,4124.0000
7,2193.8462
1,5640.0000
1,7316.0000
1,9351.0000
4,2207.0000
2,4481.5000
1,8568.0000
1,3780.0000
3,2134.0000
2,1927.5000
1,6539.0000
3,4602.6667
1,2713.0000
2,3837.5000
5,4211.2000
1,4972.0000
1,8049.0000
1,6076.0000
48,1684.0059
2,2735.0000
16,2232.9643
1,2402.0000
14,1943.4167
1,5065.0000
18,1845.1591
1,2140.0000
1,9803.0000
3,2354.5000
2,3385.0000
1,8646.0000
2,5378.5000
1,11879.0000
1,6009.0000
1,8866.0000
2,3241.0000
3,2400.7500
1,1672.5000
1,3612.0000
1,2152.0000
1,6542.0000
1,4810.0000
1,3446.0000
3,1596.0000
4,2724.4000
4,1896.6000
1,3694.0000
1,6308.0000
1,4920.0000
2,3307.5000
1,8117.0000
1,10083.0000
27,2332.8333
1,6272.0000
3,2872.6667
2,3281.6667
3,3406.0000
1,5980.0000
1,8481.0000
26,1666.5616
1,3147.0000
1,6984.0000
1,3629.0000
12,2101.2174
1,5454.0000
3,2760.0000
1,7097.0000
3,6593.3333
1,3432.0000
1,4823.5000
2,2861.5000
3,2401.8333
10,4946.3000
1,4943.0000
1,6019.0000
2,7293.0000
2,2410.3333
3,3228.4444
1,3848.0000
1,2756.0000
5,4523.4000
14,1156.8947
1,1911.0000
1,2545.0000
1,4145.0000
4,2848.3750
1,9244.0000
2,5653.0000
20,1663.9500
19,1820.2941
1,2826.0000
1,3782.5000
2,3433.0000
1,4798.0000
1,4572.0000
1,4840.0000
1,9236.0000
17,1002.8462
21,3837.9394
1,9074.0000
5,3140.2500
2,2751.1667
2,4926.0000
3,2756.0000
8,1771.3077
1,2300.0000
2,2573.0000
8,2971.1250
10,1971.9375
1,1560.0000
5,3601.0000
71,1861.5587
1,2287.0000
12,1551.0345
1,3776.0000
2,6187.5000
2,4522.0000
19,1355.8222
1,2619.0000
1,4916.0000
5,2073.2667
1,7047.0000
3,6857.2500
4,2617.8000
2,3349.7500
2,3147.5000
1,2007.5000
1,5678.0000
1,3494.0000
4,2112.8750
2,5492.5000
7,1741.1786
2,3393.5000
1,3074.0000
2,6697.5000
2,5959.6667
4,4758.6000
3,2376.2000
4,3464.0000
4,3422.1667
23,1692.2471
1,6939.0000
1,4748.0000
1,15604.0000
1,6008.0000
4,6183.2857
1,3044.0000
1,1898.5000
2,2450.2500
6,2811.6842
1,3054.3333
1,4790.0000
1,3877.0000
1,5055.0000
1,4435.0000
1,7588.0000
5,3329.7857
5,3226.7778
1,4927.5000
2,1884.3333
5,2733.7059
2,3617.6667
1,4426.0000
1,9840.5000
1,3171.5000
1,2298.0000
1,2340.0000
6,3833.3333
3,2870.3333
3,5614.0000
5,3099.1667
1,4983.0000
1,5161.0000
1,2750.0000
1,5802.0000
1,2971.0000
1,6281.0000
7,2359.1250
3,2755.7500
2,2378.0000
2,3048.5000
2,2833.0000
1,5320.0000
1,2188.0000
4,4211.5000
2,4782.5000
2,3656.6667
4,2037.3333
1,2740.5000
1,10926.0000
3,3592.7500
12,2545.5135
2,5816.0000
1,5032.0000
1,6074.0000
1,3310.0000
7,2900.8000
3,7700.3333
1,3900.0000
1,6661.0000
9,3364.5000
1,5915.0000
7,2310.1935
1,20918.0000
2,2710.6667
1,4823.0000
1,2725.0000
4,3205.7500
2,2964.5000
3,2641.6667
1,6735.0000
1,6594.0000
3,2539.6667
5,2879.7143
1,3769.0000
3,2460.0000
6,2812.7647
2,2057.7778
1,3228.0000
1,3875.0000
6,2812.8333
1,4478.0000
3,16232.3333
3,4868.2500
1,2706.0000
2,6236.5000
2,2908.0000
1,6495.0000
2,4671.3333
4,2335.5000
1,6820.0000
1,6210.0000
4,3401.9167
1,4605.0000
7,1646.6842
1,7405.0000
3,2558.3333
1,8762.0000
6,4664.6250
1,11970.0000
1,4074.0000
1,4003.0000
2,6571.5000
4,9311.5000
1,5258.5000
9,2120.4118
7,2697.8571
7,3046.0000
11,2922.1563
1,2144.0000
1,4791.0000
1,2665.0000
35,1919.2069
6,2017.7391
6,3095.3333
8,2535.7500
10,2935.1702
1,4589.0000
1,5865.0000
1,3945.0000
4,2983.1111
1,4777.0000
1,3802.0000
6,2179.8421
2,5331.5000
1,7968.0000
4,2305.6364
1,7650.0000
1,1618.5000
2,2363.7500
2,5069.0000
6,2286.7000
1,4431.0000
1,1987.5000
8,2200.1000
2,10078.5000
1,4880.0000
1,2675.0000
2,4436.0000
1,32390.0000
21,2425.5091
1,6559.0000
1,2020.0000
1,2455.5000
1,15208.0000
2,2478.0000
12,1466.5250
4,2072.3333
2,4323.6667
14,2219.5152
1,6755.0000
3,3644.3333
1,7492.0000
2,7699.5000
10,1963.0500
1,4067.0000
3,3854.3333
1,3509.0000
2,7173.5000
3,4168.3333
1,5480.0000
1,6079.0000
1,4229.0000
5,3727.6000
1,4656.0000
27,2613.6000
1,5968.0000
1,2566.0000
2,3462.0000
1,3343.0000
4,2695.5000
1,3542.0000
7,1479.0667
1,3881.0000
3,4119.6667
3,2975.6667
4,3231.7500
1,12794.0000
22,2082.3091
2,3040.0000
1,2938.0000
4,2320.7500
4,2788.2500
1,3437.0000
1,1936.0000
2,2567.0000
1,7545.0000
50,1889.9091
5,1819.7500
4,2917.5000
1,4651.0000
3,2378.3333
1,2501.6667
1,2853.0000
2,2443.0000
4,2753.5000
2,6232.5000
18,2234.6818
1,7308.0000
1,6670.0000
1,3009.0000
7,2572.6364
1,4218.0000
4,3513.0000
2,6665.0000
5,1899.0000
3,4427.0000
2,4712.5000
2,4849.0000
3,4632.3333
2,6278.5000
1,4730.0000
1,4418.0000
11,2908.9167
1,8357.0000
1,5218.0000
2,4451.0000
5,2991.6000
1,5295.0000
10,1519.2941
4,2482.0000
4,5839.2500
2,2515.0000
1,4774.0000
2,1945.2857
1,3959.0000
11,2159.0000
2,3664.5000
3,4616.0000
1,7841.0000
2,4174.0000
6,2026.8750
1,3350.0000
1,8412.0000
1,3578.5000
8,2812.1053
1,4774.5000
1,5305.0000
2,4352.0000
1,8353.0000
1,4852.0000
6,7459.6667
2,5058.0000
1,7711.5000
11,1645.9821
1,2519.6667
7,11913.4286
4,3431.6667
1,4932.0000
6,7570.8333
4,2358.3750
2,3123.0000
9,3540.7857
2,14993.5000
2,4837.0000
1,2469.5000
2,3276.6667
1,2412.0000
1,5408.0000
11,1463.3333
1,5039.0000
5,2262.6000
2,3789.5000
1,4841.0000
2,6374.0000
7,1917.8261
1,3419.0000
1,4769.0000
4,2788.2667
2,3296.5000
2,2832.0000
2,6404.5000
1,3541.0000
12,2653.2895
1,3227.0000
1,11820.0000
1,3128.0000
1,5881.0000
1,6773.0000
1,1739.5000
1,6142.0000
1,3023.0000
1,6411.0000
3,2789.2857
1,3409.0000
4,2498.4000
1,1885.0000
2,2779.2500
6,1861.8421
2,5350.5000
2,3570.6667
9,2251.0000
3,4837.0000
1,4822.0000
2,4508.0000
3,5303.0000
2,4529.0000
2,4807.0000
2,6279.5000
1,2398.0000
1,6992.0000
1,2370.0000
4,2796.6154
2,2410.5000
5,2194.9167
4,2028.0000
3,9860.3333
9,2533.3889
3,2128.7500
12,3130.6071
10,1727.6250
3,4245.0000
22,3538.2083
6,3438.2857
1,4651.0000
8,1535.3913
4,4018.5000
1,4839.0000
2,4078.0000
5,3911.6000
4,4247.7500
1,3328.0000
1,2939.0000
10,2222.5185
1,6085.0000
13,1844.5217
3,2431.5714
1,4435.0000
40,1824.1045
15,3614.3125
1,6751.0000
1,2694.5000
9,2269.6000
2,2509.0000
4,5283.2500
4,3121.0000
1,6957.0000
2,9332.5000
2,5449.5000
1,2448.0000
7,3311.5556
1,4948.0000
1,3884.0000
1,3508.0000
1,3074.0000
5,3554.9000
2,5224.5000
1,4800.0000
2,3695.0000
1,12371.0000
35,1706.6341
5,1804.0000
5,3022.3636
1,4978.0000
8,2886.0000
4,15351.0000
1,4167.0000
1,5408.0000
1,3173.5000
9,2008.3529
2,7645.0000
1,8304.0000
1,7264.0000
76,1086.1652
1,3777.0000
1,4008.0000
1,1903.5000
1,5329.0000
6,2476.5000
1,7169.0000
9,1966.8571
10,2944.3810
1,4650.0000
1,4658.0000
1,4207.0000
1,2628.0000
3,2298.3333
2,6943.5000
2,1411.2000
1,7272.0000
4,3650.7500
6,1563.8667
1,5997.0000
2,1832.8571
1,2777.0000
5,2390.7778
11,4249.7895
5,1831.8750
20,1700.8367
24,1696.6277
11,4411.8571
1,4429.0000
1,6937.0000
7,1534.8889
1,2124.0000
1,2938.0000
1,2158.0000
1,4499.0000
1,2276.0000
1,11436.0000
3,6062.6667
8,2415.7692
1,4437.0000
1,5246.0000
4,2173.7500
1,2262.5000
1,7180.0000
2,4363.0000
1,3564.0000
3,2541.7500
15,2168.8864
1,6922.0000
2,2904.5000
3,4809.0000
1,3937.0000
1,2950.2500
3,1937.8000
1,3769.0000
1,4440.0000
3,2936.3333
3,3134.6667
1,6622.0000
3,2351.7500
4,2956.0909
2,7314.0000
5,1999.6429
14,1351.5342
7,4639.7143
10,2274.5385
58,2192.5642
1,4868.0000
5,2355.5000
8,2288.8500
1,2116.0000
6,3001.2500
1,4435.0000
7,3357.6111
3,4076.2000
1,7397.0000
1,7270.0000
29,3339.2542
3,4662.3333
1,4994.0000
1,4555.0000
2,7303.0000
46,1368.6971
3,5176.6667
1,2562.0000
1,4410.0000
1,3678.0000
1,5473.0000
1,3455.0000
8,1880.0000
68,1414.7479
2,3490.0000
1,3266.0000
8,2356.8333
1,3325.0000
1,2413.0000
2,5238.5000
4,3913.8000
1,7187.0000
2,2879.7500
3,4950.6667
1,11462.0000
1,6103.0000
1,1837.0000
23,2117.9800
11,2316.6957
3,3194.2857
1,4298.0000
1,7310.0000
5,4169.0000
1,8754.0000
1,3907.0000
10,1867.1250
1,3576.0000
1,7532.0000
8,1825.9048
2,3420.0000
11,2018.5172
4,1639.2500
4,5482.5000
2,2576.0000
1,4159.5000
1,4275.0000
3,2577.8000
5,8122.8000
7,3499.5714
2,1840.0000
2,2167.6667
1,4691.0000
1,6762.0000
1,3662.0000
1,15884.0000
2,3145.0000
1,3756.5000
4,2485.3000
1,2407.5000
8,3015.5600
1,4322.0000
1,2996.0000
5,2603.8000
2,5197.5000
1,6037.0000
1,7066.0000
2,2257.5000
1,3605.0000
4,6962.0000
4,3755.5000
1,3863.0000
3,2908.0000
2,2162.5000
1,3967.0000
2,3262.5000
1,3770.0000
3,3919.0000
1,2470.5000
7,1877.9444
4,1775.1429
19,1701.5294
2,2797.8000
1,10692.0000
1,4289.0000
1,5085.0000
1,2851.6667
28,2544.9535
1,7025.5000
1,15671.0000
1,4287.6667
1,8474.0000
1,3854.0000
18,2605.7949
2,1486.8000
1,9040.0000
1,4886.0000
2,5381.0000
5,2663.5556
1,4387.0000
1,7949.0000
1,5750.0000
1,3005.0000
1,1661.0000
1,6649.0000
5,1983.2308
1,7660.0000
1,4960.0000
3,3359.5000
1,3920.0000
1,2677.0000
1,10126.0000
1,2804.0000
1,1928.0000
4,2894.7143
1,7357.5000
4,7696.7500
1,9212.0000
2,7253.0000
1,2328.0000
4,3334.0000
1,5033.0000
1,4153.0000
7,2317.0769
2,5258.3333
2,4646.0000
2,3337.0000
4,1720.6667
1,2415.0000
2,4741.5000
4,8396.5000
2,6394.7500
4,2984.7857
1,6109.0000
4,3905.3750
4,3786.7500
1,8515.0000
2,3090.0000
1,5537.0000
3,2018.0000
3,3148.5000
3,3916.6667
1,5528.0000
1,2948.0000
1,6375.0000
5,2225.2143
1,2948.5000
6,3579.3333
9,2505.3333
1,4508.5000
2,4665.0000
1,11379.0000
1,4720.5000
1,5550.0000
1,5328.0000
1,8151.0000
1,2439.5000
1,7399.0000
1,4291.0000
2,2953.8889
1,4725.0000
5,3251.3846
1,4124.0000
2,2725.5000
1,5080.0000
2,2764.6667
1,6574.0000
15,1680.9836
1,3230.0000
4,4405.5000
3,2292.6000
2,4451.0000
2,3608.5000
3,4836.6667
6,2660.2500
1,8541.0000
2,4865.0000
4,4856.2500
16,2627.3529
2,3333.5000
1,3866.0000
1,3718.0000
1,7325.0000
1,11106.0000
1,3568.0000
1,3196.0000
1,2455.0000
1,3726.0000
5,3349.0000
1,6672.0000
8,1821.5278
2,3267.6667
1,1863.5000
1,3649.0000
5,2753.8571
1,3136.0000
2,2840.0000
3,1763.9091
8,2434.4545
1,4211.5000
1,4023.0000
3,3074.3333
1,3940.0000
1,2917.0000
2,4786.5000
1,4153.0000
1,7249.0000
1,3448.0000
6,4424.6667
5,2504.5000
1,1831.0000
8,2418.2581
4,2491.1111
10,1961.7273
4,3087.8571
7,5692.8750
1,3457.0000
1,6787.0000
1,3841.0000
1,9683.0000
18,1844.5714
1,6029.0000
4,3573.0000
5,1791.4000
64,3836.8300
1,6020.0000
1,6550.0000
5,5216.2000
29,5080.1515
2,3978.0000
4,2375.7500
1,5807.0000
1,3980.0000
1,6898.0000
3,3223.6000
2,1906.6667
1,3181.0000
1,3954.0000
3,7482.0000
21,2168.9494
4,1857.7857
3,2494.8000
23,2140.9574
2,7219.0000
60,1778.5503
1,4140.0000
1,3522.0000
16,2356.5122
32,1390.6395
4,2698.5714
1,6086.0000
1,4868.0000
12,2175.1731
1,9741.0000
1,8137.0000
1,4748.0000
9,3433.2000
2,3744.0000
2,3834.0000
7,2569.5385
1,4436.5000
1,5351.0000
3,2750.6000
1,4014.0000
3,2339.6667
2,2365.0000
2,3000.3333
1,3021.0000
1,10916.0000
4,4165.8000
5,1563.1818
1,5193.0000
1,6064.0000
1,4164.0000
2,1925.3333
24,1473.8000
1,10297.0000
4,2753.3636
14,2187.5600
1,2887.0000
2,5535.5000
2,3049.0000
1,3902.0000
9,1756.0286
1,4041.0000
3,2025.8333
11,3372.3158
3,2162.6667
1,3204.0000
1,4822.0000
1,5239.0000
1,2329.0000
1,3549.0000
13,1955.1429
1,4442.0000
1,6815.0000
11,1534.4318
1,4205.0000
1,6344.0000
1,3454.0000
1,6908.0000
1,5691.0000
3,2103.5000
3,5187.0000
1,4009.0000
3,3796.3333
2,4726.0000
1,2487.0000
2,2235.3333
2,2835.6667
1,4506.0000
4,8183.0000
1,5533.0000
1,7222.0000
3,7189.5000
3,7223.6667
2,5966.5000
7,2190.1538
1,6960.0000
1,8401.0000
4,3663.9000
1,6039.0000
2,4605.0000
2,3119.5000
1,1824.0000
14,1856.3770
35,2434.4407
4,6806.0000
1,4211.0000
2,7340.0000
1,3427.0000
2,4613.0000
1,3070.0000
2,6119.5000
2,9033.5000
2,6234.0000
3,3616.2857
2,6121.0000
6,2318.9091
1,16301.0000
7,3635.2500
4,3559.2500
25,2287.5429
10,2003.8519
8,2688.8889
1,3832.0000
4,1587.2667
4,1628.4000
1,5236.0000
7,2973.5625
1,2177.0000
1,2622.2000
2,4021.3333
2,2752.0000
6,1903.2000
6,1899.3077
4,2527.0000
1,1790.0000
2,2316.6667
1,3040.0000
1,2961.6667
1,3649.0000
1,2844.0000
10,2486.6000
1,14026.0000
8,3007.7500
2,2614.2000
1,3886.0000
2,5115.0000
1,4188.0000
2,5134.0000
1,2258.0000
1,3467.0000
2,3896.6667
54,1322.5604
1,5698.0000
2,7293.0000
1,2316.0000
7,2271.2000
12,1914.5484
2,2086.7500
2,2133.5000
1,3577.0000
7,2244.1429
2,1658.5000
1,7589.0000
3,3051.0000
3,2384.5000
1,3092.0000
4,2682.0000
7,2927.2000
4,2968.6000
3,1904.0000
6,1651.7895
2,2041.2500
4,1890.0000
1,7703.0000
1,3702.0000
10,1788.1304
3,3967.0000
12,3368.3571
2,1818.6667
89,3428.2186
1,29051.0000
1,14486.0000
1,2575.5000
10,3033.9231
2,1945.5000
5,1813.1250
1,6249.0000
1,1314.5000
1,6486.0000
2,2033.7500
1,3980.0000
3,2705.0000
23,3350.0426
2,4223.0000
3,14839.6667
7,2405.0556
6,2372.6190
26,1883.4737
5,2903.0000
4,12201.7500
1,7091.0000
16,1920.3333
1,6256.0000
3,1686.2500
2,2790.3333
1,5295.0000
5,1866.6667
13,1513.0667
1,1759.0000
1,3234.0000
1,2412.0000
1,4946.0000
1,8285.0000
9,1868.3611
1,7144.0000
1,1800.0000
3,3018.5000
29,3585.9717
2,2983.3333
1,5678.0000
1,2676.0000
1,3361.0000
1,11792.0000
1,3162.0000
26,2240.1509
2,2327.0000
1,2169.0000
3,2705.3333
1,4864.0000
4,2388.6667
6,1697.4000
14,1849.7143
3,2606.5000
3,4481.3333
1,4749.0000
5,2251.2143
2,2085.7500
2,8174.5000
2,8012.5000
2,2741.0000
2,2484.8000
1,10350.0000
9,4092.5000
2,2718.2500
1,2036.5000
2,2430.5000
3,1573.1429
1,10397.0000
1,4774.0000
2,8127.5000
1,6920.0000
13,2364.3333
3,2468.5000
1,4409.5000
1,4662.0000
4,2179.7273
13,4958.6154
15,2725.8571
1,7491.0000
2,3608.5000
3,3076.2000
2,4164.0000
3,2201.7500
3,3566.0000
3,1969.6667
4,2062.0833
2,4219.5000
15,3127.4000
3,2057.8889
4,3852.2000
1,2734.3333
1,1490.3333
35,1394.6351
1,8282.0000
2,19064.5000
1,19928.0000
1,10785.0000
1,7816.0000
1,3156.0000
1,1999.5000
6,3058.6667
4,3157.0000
16,1638.7692
1,5944.0000
9,1764.4211
1,4241.5000
2,2415.6667
1,3743.0000
13,1812.2955
1,4087.0000
9,1969.6667
3,10256.0000
4,3420.2500
1,2589.0000
3,1744.7143
2,4840.5000
1,6595.0000
1,11528.0000
1,5866.0000
1,4068.0000
17,1861.5200
6,4584.5000
1,4884.0000
1,2247.0000
10,2157.8000
8,2154.4348
1,5197.0000
1,2654.0000
1,2317.0000
11,2169.6563
3,8312.6667
4,1856.0000
5,3194.6250
1,3636.3333
13,2615.0333
1,5586.0000
1,4754.0000
7,3526.1538
2,3107.5000
10,3035.6087
4,2519.7143
1,5589.0000
1,5600.0000
1,4456.0000
2,5217.0000
1,4201.0000
1,4427.0000
1,4095.0000
1,4413.0000
1,3007.6667
1,4640.0000
1,2278.0000
1,15249.0000
1,7523.0000
3,9171.6667
4,2603.7000
3,2590.3750
1,2610.0000
2,4843.5000
1,2175.5000
2,2680.0000
1,3193.0000
2,4533.0000
1,4149.0000
1,3146.0000
20,2443.1800
6,2328.0000
1,3074.0000
3,6922.5000
1,3103.0000
2,5748.2857
1,7862.0000
1,8450.0000
1,4366.6667
1,2236.0000
12,3487.1481
1,3291.5000
7,1747.4000
1,2239.0000
14,2986.5882
4,2944.0000
3,2709.5714
1,8921.0000
1,4862.0000
1,5907.0000
8,3246.4839
2,4213.2500
1,2925.0000
4,1773.7500
2,8049.5000
1,5148.0000
1,5908.0000
1,5224.0000
1,4664.0000
6,1765.1515
1,3392.5000
1,5320.0000
12,1774.5294
5,4277.4000
1,6093.0000
1,3401.0000
1,3513.0000
1,3949.0000
1,4807.0000
2,3675.0000
2,1388.6667
1,5469.0000
1,11948.0000
1,3239.0000
1,4144.0000
4,4099.0000
1,7821.0000
2,4187.5000
1,4176.0000
1,2303.0000
1,8358.0000
1,18458.0000
15,1716.8438
11,2075.8095
1,3867.0000
21,3235.8636
1,2260.0000
3,3054.7500
3,3085.2000
23,2399.7188
2,5738.6667
2,4897.5000
25,1307.2525
4,1969.0588
2,3692.5000
4,2169.0000
5,1978.4000
1,5459.0000
1,5736.0000
1,2521.0000
1,3748.0000
4,1982.9000
1,2288.5000
4,1885.4167
3,13120.6667
8,2235.0000
4,3418.0000
2,3988.5000
1,6041.0000
2,4763.0000
11,2691.8846
29,1571.0631
1,8252.0000
1,3247.0000
1,4238.0000
1,2414.0000
1,2788.0000
1,12029.0000
1,2672.0000
7,3130.2222
1,9417.0000
4,2496.1250
1,4269.0000
1,5191.0000
2,1923.2500
2,7310.0000
1,8185.0000
3,3769.0000
2,2791.0000
1,2952.3333
1,1873.0000
1,2311.0000
1,3508.0000
1,6169.0000
5,2785.5000
1,2745.0000
1,6557.0000
9,3122.0000
45,2435.5126
4,3629.6667
2,1982.7143
4,2140.8333
1,1788.0000
2,2864.0000
1,5285.5000
30,3919.7234
1,2406.0000
1,4962.0000
2,4302.5000
1,6165.0000
1,6370.0000
2,2449.0000
17,4846.7059
5,1523.6000
3,1961.3750
1,5776.0000
2,3254.0000
1,2694.0000
9,2840.5000
2,14736.5000
2,2819.0000
5,1829.8750
1,3405.0000
2,2936.8750
1,2055.5000
3,3635.0000
1,17850.0000
4,3624.5000
1,2832.0000
1,3699.0000
1,5536.0000
7,2360.4737
2,3332.8000
1,5780.0000
11,2115.2500
3,1344.4545
5,2057.6667
5,3462.8000
2,2502.0000
1,2137.0000
7,2136.6000
1,3092.0000
1,4253.0000
1,5424.0000
1,3538.0000
1,3272.0000
1,2084.0000
2,6926.6667
1,3328.0000
1,4984.0000
1,5202.0000
1,6059.0000
1,4840.0000
2,3454.5000
3,2344.7500
1,2995.5000
2,5749.0000
1,5679.0000
1,11490.0000
3,1831.8333
2,6969.0000
1,6405.0000
1,2922.0000
1,2803.0000
1,2410.0000
2,4044.0000
1,3968.0000
16,1897.1607
1,2427.0000
2,2720.5000
3,4449.0000
2,2239.0000
2,3128.0000
1,3292.0000
1,3791.0000
1,11618.0000
1,3193.0000
8,1381.8077
6,2255.0769
4,3258.4000
3,4245.3333
20,1954.7091
1,3947.0000
1,2669.0000
2,5769.0000
6,1990.0714
2,4161.5000
5,2157.2308
2,7690.0000
4,2907.4000
2,4676.6667
10,2737.2500
2,3397.0000
5,3066.1333
2,4923.6667
6,2223.0000
1,8456.0000
7,1701.7500
1,2038.0000
1,4650.0000
2,4736.3333
1,3921.0000
1,3672.0000
2,3259.0000
1,5141.0000
20,1469.4388
1,8596.0000
2,4236.5000
2,6442.0000
1,18572.0000
4,5022.7500
10,1818.6944
1,4957.0000
3,2483.4000
1,10279.0000
1,14986.0000
5,2900.2000
1,6912.0000
1,3212.0000
4,4570.4000
1,8737.0000
1,5333.0000
1,8051.0000
1,2725.6667
1,1763.5000
3,1724.8571
2,2290.6667
6,1691.1111
1,1969.0000
1,3121.0000
76,1328.9032
1,4194.0000
4,2182.2500
1,3899.0000
63,1289.2727
1,2514.0000
8,1510.1818
3,7213.0000
1,7705.0000
14,1419.4848
1,2723.0000
1,3651.0000
2,3513.0000
4,2418.0000
1,3371.0000
75,3104.9655
2,1515.6000
11,1823.0000
2,2192.0000
1,8209.0000
1,8394.0000
1,5352.0000
5,1593.0909
2,4683.5000
1,4242.0000
2,5094.0000
2,3591.0000
1,4694.0000
5,2598.2000
7,5326.4286
7,2754.0556
1,4311.0000
6,2540.8333
2,2777.5000
2,2894.0000
2,4023.0000
1,9522.0000
4,2146.8571
1,7636.0000
1,25707.0000
1,2585.0000
4,5307.7500
2,4032.5000
1,1950.3333
1,4876.0000
3,1527.4000
1,7581.0000
1,8297.0000
2,5192.0000
2,4972.5000
3,2329.0000
1,6057.0000
2,4449.0000
1,5587.0000
1,15358.0000
1,12536.0000
3,3440.3333
4,4801.2857
4,5638.7500
1,5131.0000
1,1862.0000
1,9671.0000
4,2268.0000
1,3926.0000
1,4801.0000
10,2546.5333
3,2059.3333
3,3121.3333
2,4723.2500
25,2449.2542
1,3109.0000
4,3109.7500
10,1977.8718
1,6263.0000
1,6128.5000
4,2181.0000
3,1992.0000
1,2801.0000
2,5615.0000
1,3551.0000
2,5042.5000
6,2863.0909
1,2387.5000
1,5033.0000
1,17891.0000
1,10612.0000
2,2700.2500
3,2411.3333
2,3206.4000
20,3018.3725
1,5378.0000
1,2130.0000
46,2121.9588
3,2853.0000
3,2856.5714
1,5678.0000
1,5114.0000
1,7318.0000
4,1465.5333
1,2756.0000
1,1589.0000
1,3775.5000
1,2136.0000
1,2997.5000
1,6588.0000
1,3194.0000
1,2403.0000
1,3158.0000
1,5172.0000
1,2720.0000
1,6375.0000
17,1777.1190
3,3426.6667
9,4030.5000
4,3267.5000
1,3674.0000
1,6666.0000
2,3502.3333
21,2166.9298
2,4810.5000
2,5807.0000
1,3824.6667
2,3300.5000
11,2084.0000
1,3446.0000
10,1758.0400
1,10128.0000
1,8971.0000
3,2468.3333
2,4731.0000
1,4532.0000
1,1853.3333
4,5195.7500
3,6297.6667
20,1562.3553
1,3474.0000
1,7007.0000
8,3232.0833
1,2584.0000
1,4488.5000
3,2889.2857
2,3701.5000
1,9774.0000
2,3392.3333
1,4610.0000
1,8054.0000
1,7178.0000
1,6096.0000
15,2019.7500
14,1567.5349
3,2789.2000
2,3187.5000
3,1683.6000
1,3060.0000
1,1633.0000
1,1933.0000
5,1499.2143
7,1718.8571
1,8641.0000
3,2590.6667
2,6869.0000
3,2031.4286
1,4139.0000
2,2995.0000
1,5885.0000
2,1937.6667
1,1977.0000
1,3128.0000
1,3731.0000
9,2529.7368
3,3086.6000
1,2127.0000
1,2683.0000
12,2028.4000
7,4318.7143
1,4018.0000
3,4647.3333
3,1768.6000
1,4863.0000
8,1565.8056
2,2755.0000
1,5232.0000
1,4444.0000
1,6853.0000
2,2939.5000
2,2364.7500
1,21066.6667
2,4917.0000
1,8244.0000
1,3170.0000
1,3160.0000
1,3778.0000
2,3961.5000
2,3252.5000
10,2148.6216
16,3132.3636
1,3321.0000
1,3197.0000
1,5423.0000
1,3519.0000
2,6962.0000
5,2483.5000
4,6756.7500
1,8656.0000
2,4553.0000
2,3426.0000
1,3722.0000
4,1353.9286
1,3358.0000
17,3118.7083
1,3574.0000
2,3231.5000
1,3265.0000
32,1809.5714
30,1967.3789
1,8340.0000
1,2858.0000
8,2251.6250
5,2786.6000
5,2075.6923
2,2635.3333
11,2179.3333
1,10297.0000
5,5028.5000
9,3071.3636
7,2275.5000
17,1617.6765
1,4354.0000
7,2535.1111
3,5897.3333
4,1676.4286
2,3166.5000
3,2557.3000
2,2811.7500
2,2827.5000
1,4389.0000
7,1598.7391
2,2092.0000
3,2920.3333
1,2681.0000
8,2658.2000
6,2097.3333
26,1358.7822
2,1838.0000
3,4973.6667
2,4204.5000
2,2797.6667
2,3396.5000
2,4176.5000
3,5260.5000
11,2852.0323
1,3824.0000
