comps,compAVG
1,14429.0000
24,7387.9333
30,3947.4571
2,7973.0000
1,12512.0000
1,11814.0000
4,4752.9000
1,9794.0000
1,9984.0000
9,9928.5455
1,8140.0000
1,16765.0000
1,33867.0000
4,5195.8000
9,8221.0833
20,5560.2903
1,14342.0000
2,19912.5000
3,9192.6000
11,6611.7059
2,8230.0000
17,7930.1111
8,6920.8889
2,9718.0000
5,9166.3333
3,7541.5000
2,6544.0000
1,8032.0000
1,12348.0000
6,5504.7500
1,9956.0000
1,13973.0000
1,39586.0000
1,9676.0000
4,7011.1667
143,5372.0870
9,11993.0000
3,19461.3333
6,6588.4167
22,4597.0833
1,9697.0000
2,8550.5000
1,22500.0000
23,7454.3824
33,3527.6429
6,10046.8333
1,8163.0000
3,6659.5000
1,13831.0000
3,15015.3333
1,6409.0000
1,9576.0000
1,32077.0000
1,13165.0000
3,8657.0000
2,11174.5000
4,6978.3333
7,9110.9091
1,15723.0000
3,7444.7500
9,7559.5333
37,4134.5517
9,5884.3333
3,8807.0000
9,6959.8235
1,8104.0000
1,11088.0000
4,8715.1429
2,10767.5000
6,5629.4545
70,5671.0123
1,12856.0000
3,8081.3333
78,4737.2617
3,9361.5000
1,8294.0000
5,7535.0000
1,9312.0000
2,18303.3333
3,8333.1667
1,14348.0000
22,5122.2083
6,12193.5000
4,10393.8000
14,5132.8889
2,14180.5000
1,32027.0000
1,14407.0000
1,19685.0000
1,11290.0000
1,9947.0000
1,8496.0000
1,11826.0000
5,6933.1250
2,10662.0000
2,7281.3333
1,10819.0000
1,10556.0000
12,8625.7368
4,6839.3750
13,11561.4286
16,7989.4444
4,10428.7500
30,9126.4000
7,7136.5000
2,17257.0000
1,9306.0000
3,9995.0000
6,7767.0000
35,5786.8485
2,6438.5000
4,8952.2000
8,7565.0833
1,15423.0000
34,5129.7308
6,13589.3333
19,4810.6757
1,9338.0000
59,5343.3900
11,9559.1667
23,4766.0303
4,6037.1000
7,5965.8750
14,8169.5714
1,7557.0000
15,6874.7692
4,6339.8000
1,8197.0000
1,9566.0000
25,4966.7143
5,8560.1429
4,6991.7500
1,13472.0000
16,4642.0588
6,7073.6667
4,5808.7500
2,7281.0000
4,10125.5000
1,22118.0000
24,4339.3023
1,9176.5000
6,5427.5000
3,8765.3333
1,16855.0000
7,6259.3750
129,4907.5769
3,7141.2500
4,6941.6000
4,7236.4000
2,7959.0000
15,5747.0000
4,12534.0000
6,7808.8333
12,7431.9333
3,8119.3333
14,7172.4118
1,8017.0000
17,5926.3182
1,8798.0000
10,4683.1250
3,11274.6667
1,7865.0000
1,14099.0000
10,5846.2222
1,11733.0000
1,14952.0000
70,4177.9149
1,12120.0000
24,6475.5429
5,6077.6000
1,8027.0000
2,23410.0000
1,10617.0000
68,5870.7423
35,5271.8269
1,6191.5000
5,6071.5000
2,11912.5000
1,16266.0000
2,7095.8000
1,16291.0000
1,13740.0000
36,5016.6167
1,21045.0000
5,5771.6000
2,9327.6667
5,13195.4000
4,8026.8000
7,10824.6250
10,9599.3333
12,7174.0000
1,18433.0000
36,6266.6122
1,16525.0000
26,6300.5152
1,10830.0000
1,10499.0000
26,5265.4167
1,11559.0000
7,6118.4545
3,7038.0000
8,5774.2353
26,4230.9623
12,6031.8235
70,4531.2583
1,10805.0000
10,5718.9333
3,10232.0000
2,14491.0000
9,6327.1538
5,8100.1667
1,6867.0000
6,11987.6667
4,8089.6000
12,5604.1176
1,20722.0000
20,4654.9310
25,5961.0851
2,8879.0000
1,11048.0000
2,8985.0000
5,9222.8000
3,11252.6667
3,7394.6667
14,6043.8500
2,8319.5000
5,6520.6000
1,32947.0000
2,7502.6667
1,9276.0000
25,4118.0652
1,8791.0000
18,6426.7500
1,12301.0000
1,12027.0000
5,6674.8000
42,4938.9516
1,9438.0000
31,3861.3333
1,12539.0000
4,6243.2857
7,4302.0000
107,6552.8908
4,13588.5000
12,5573.3333
28,4664.3095
2,9241.6667
2,5974.5000
1,19256.0000
2,8693.0000
7,7388.9000
35,4858.8571
3,8605.0000
3,8854.3333
2,7939.0000
2,11814.0000
2,6345.0000
16,6867.5455
3,6945.0000
4,6715.7500
4,5234.6000
2,9277.0000
1,14770.0000
1,7720.0000
3,9408.0000
1,11780.0000
1,13960.0000
2,10013.0000
3,7800.0000
2,11364.5000
2,7578.0000
5,7099.4000
14,6369.7368
1,18219.0000
2,10700.0000
3,5947.3333
5,7213.7500
2,13188.5000
1,26291.0000
1,7789.0000
1,8995.0000
1,12317.0000
1,6008.0000
1,9224.0000
12,5962.0000
4,6721.2500
22,5052.5152
7,4111.6667
2,11795.5000
1,9244.0000
1,8169.0000
4,8061.0000
32,10379.6563
4,13541.5000
9,5749.5455
4,8950.2500
1,10196.0000
39,5152.6000
27,4382.5122
6,7076.2500
1,11102.0000
1,9497.0000
36,4653.6842
35,5762.2881
4,7960.7500
6,5811.5000
11,6559.7500
10,5651.4167
1,4975.0000
8,6277.1667
1,9766.0000
10,5956.8462
2,10663.5000
1,5837.0000
35,5422.4314
1,11649.0000
6,4604.8889
2,10252.5000
1,11184.0000
1,14852.0000
12,7622.2500
1,7326.0000
1,12857.0000
2,8475.5000
7,7045.7143
4,8652.2500
6,7703.2857
2,10130.5000
1,9716.0000
1,11809.0000
1,12441.0000
4,6366.5000
6,8973.8333
1,9730.0000
5,9923.4000
13,6189.4737
2,7574.5000
1,6356.0000
1,7681.0000
5,7402.1250
2,13308.5000
1,6729.0000
40,4095.2192
1,14373.0000
3,11303.5000
1,8232.0000
1,10638.0000
1,12263.0000
32,8258.4783
2,5551.5000
4,5373.0000
37,5758.1385
3,14450.4000
4,7222.6000
2,10393.5000
10,8069.3529
1,41249.0000
2,13206.0000
1,19444.0000
3,6906.2000
1,7065.5000
2,6567.0000
23,3431.8750
2,15920.0000
2,11371.0000
3,7900.0000
1,11305.0000
22,5973.3077
4,6242.0000
1,11187.5000
6,8156.8750
15,4895.1875
1,18619.0000
2,15979.5000
2,10146.5000
1,11107.0000
6,9981.8750
2,7035.5000
4,9655.8571
3,12222.3333
5,12126.6000
3,13095.0000
7,5997.5625
3,7382.6667
2,9020.5000
1,10029.0000
5,7807.5000
1,12862.5000
2,15286.0000
3,7989.6667
3,9274.0000
1,13380.5000
5,7424.0000
1,9076.0000
33,7580.5476
1,16296.0000
7,9300.5556
1,10771.0000
1,10484.0000
12,5773.6400
3,9137.0000
17,4856.3030
3,5292.6667
3,7369.3333
2,10393.0000
2,9088.5000
3,11116.3333
2,7571.0000
5,5826.3333
43,5344.9811
1,7182.5000
1,8597.0000
7,6706.2000
1,7449.0000
30,4512.9474
18,6710.4524
1,8047.0000
1,23670.0000
1,8341.0000
1,14545.0000
1,9590.0000
9,9991.1538
2,13035.0000
57,3277.3857
4,7415.3750
1,8660.0000
5,7178.7500
11,6363.0909
2,9002.5000
3,10260.7500
56,4423.5135
1,10414.0000
3,8658.0000
3,5219.5000
9,10802.1111
10,7072.2000
1,23179.0000
2,11789.0000
58,6176.0000
3,6810.2500
5,4932.8571
1,14857.0000
12,7415.0714
7,7068.1429
11,7090.2632
5,7868.1429
27,5801.5714
1,7398.0000
5,9865.6000
2,9506.5000
18,5717.9091
2,27962.0000
1,10158.0000
1,13841.0000
2,12877.5000
8,5841.1250
56,4494.0000
3,9800.5000
9,5849.2727
13,6458.5200
5,9310.4000
2,12452.5000
1,8863.0000
114,4507.6468
1,12607.0000
1,11992.0000
2,8337.5000
5,6658.2000
4,12833.7500
12,5479.7500
1,9132.0000
9,6601.1000
69,4314.5612
2,12034.5000
5,5991.4286
3,6400.6000
19,8106.3704
1,14429.0000
88,4511.2468
5,6642.2000
57,6139.5814
38,5330.8548
1,10461.0000
8,8834.8750
7,7408.2727
3,12908.0000
67,3229.3292
1,17225.0000
1,16636.0000
5,11151.4000
10,5473.7647
6,5679.5714
1,32060.0000
3,8121.2500
1,11426.0000
18,6014.4737
13,5727.4615
6,5411.5556
2,6822.5000
2,12212.0000
5,9413.0000
1,11381.0000
15,5904.2778
1,10842.0000
1,11062.0000
4,7069.4000
25,5750.2692
2,6410.0000
2,7124.5000
1,8521.0000
20,5443.4348
14,6267.4375
1,8370.0000
6,5578.1429
2,9506.0000
13,5875.7143
1,8743.0000
4,8229.0000
2,4562.2500
1,8587.0000
35,4153.1613
4,4659.1667
28,4793.0000
3,6803.6667
1,7123.0000
1,12687.0000
6,7936.3333
1,6513.0000
24,5452.7500
7,7610.6000
3,6009.0000
2,6903.5000
78,4014.4026
17,3763.7273
1,14260.0000
23,5059.8333
4,9362.5000
11,6885.7273
24,5968.8929
6,6386.7273
1,13145.0000
4,6590.5000
11,7230.0000
14,9835.2143
20,4410.3214
9,5286.1818
2,10187.0000
40,5694.8871
3,11705.2500
56,3756.7957
4,6631.7500
2,7151.5000
16,10929.5556
80,3677.1429
1,8510.0000
5,5695.8333
9,5744.5833
1,7522.0000
45,5679.7800
1,8404.0000
23,6618.2143
1,12043.0000
1,15484.0000
1,9850.0000
1,10793.0000
1,12135.0000
2,9138.0000
8,6728.5000
1,9351.0000
1,8806.6667
3,9729.7500
34,6384.6000
54,4810.6327
29,7098.3636
15,7288.7619
36,5044.6042
28,6115.3529
1,8218.0000
17,4440.8919
4,6537.2500
1,10352.0000
1,7506.0000
5,6280.6667
2,10234.5000
5,7556.0000
1,11959.0000
7,9126.5000
18,7034.6190
1,14890.0000
1,11394.0000
6,8510.0000
2,7434.5000
1,12681.0000
2,8895.0000
3,8887.3333
42,4162.4630
1,12661.0000
4,8452.0000
20,5915.5455
20,5085.5806
21,6007.0263
88,3868.0476
1,7863.0000
5,9424.0000
6,7830.0000
13,6900.1875
1,16921.0000
1,12683.0000
1,15517.0000
50,5385.5455
3,9971.6667
1,16414.0000
1,23376.0000
7,8698.0000
22,5131.4286
1,11671.0000
28,6193.3939
1,9707.0000
4,7278.7500
15,5542.4545
1,8966.0000
1,8465.0000
15,8617.1176
1,9837.5000
4,7126.0000
3,7363.7500
9,11410.8889
3,6486.0000
10,4983.4000
5,7936.0000
1,9134.0000
8,6425.7500
11,5205.4118
19,6292.4211
9,8530.5455
5,8427.7500
1,18872.0000
1,7570.0000
1,13138.0000
1,17134.0000
1,7940.0000
20,4304.4000
28,7264.5000
4,12744.7500
1,17754.0000
10,7503.6000
14,5356.4545
12,8530.0000
1,15669.0000
1,15405.0000
2,9057.0000
1,8997.0000
2,10185.0000
3,7744.0000
41,5618.2500
5,6123.3333
8,8658.3636
2,7970.5000
1,6323.0000
1,10312.0000
8,7022.4444
10,4417.8333
5,7541.4000
10,9778.5833
1,7722.0000
3,11938.3333
4,5942.4000
9,8984.3333
1,12447.0000
11,5832.1176
3,7592.3333
1,7084.5000
10,7212.5714
1,21761.0000
5,14219.0000
1,12785.0000
17,5576.9048
9,7092.9000
1,15867.0000
17,6307.7143
1,9009.0000
46,3416.2929
1,16865.0000
5,7751.0000
96,5719.0000
2,7827.0000
3,5983.0000
1,8894.5000
6,7797.3333
1,12863.0000
8,8232.4545
6,5440.2500
1,21685.0000
1,8905.0000
4,5510.4286
1,10060.5000
11,6166.0000
1,13002.0000
1,7315.0000
3,8853.6000
8,8160.3750
1,10206.5000
2,7886.5000
1,25373.0000
9,5662.3571
10,6775.7143
114,4761.6950
4,6785.2500
2,9721.0000
10,5146.2778
1,12656.0000
9,6751.4615
46,4658.1974
3,7524.3333
2,6792.5000
1,10372.0000
1,6282.0000
4,6132.2500
11,5604.6000
1,12171.0000
8,6840.0000
15,7091.9333
16,6580.1429
6,7489.8571
18,5418.7826
30,5195.8333
1,10571.0000
1,11972.0000
3,11628.0000
6,6628.1429
2,13646.5000
1,20227.0000
2,6900.0000
2,8152.7500
26,4538.4151
2,9324.5000
4,6818.1667
1,11748.0000
4,8187.0000
12,5980.6923
11,8253.4545
14,8172.7059
23,7830.6667
1,12475.0000
1,7751.0000
1,5375.0000
26,6448.1250
18,3923.0244
1,10474.0000
3,7433.6667
6,6226.5833
1,6799.0000
2,8279.5000
63,3659.3083
2,7301.5000
26,4140.4600
2,11171.0000
1,9474.0000
4,7471.6667
4,4745.8000
5,11112.8000
142,4083.7836
5,7321.1429
3,7040.4286
1,10633.0000
1,15849.0000
2,12841.0000
1,7000.0000
4,6340.4000
1,12365.0000
21,3829.6047
1,10452.0000
16,5732.2609
29,5032.7407
3,7296.0000
3,6240.0000
3,7101.0000
8,6459.2222
18,8508.7500
9,5693.3529
4,11456.2500
16,4860.2083
2,7099.0000
3,5593.6000
7,5893.8889
6,8763.0000
25,7382.7297
1,12792.0000
10,7143.5000
16,5883.1176
12,6170.6923
1,8119.0000
1,7417.0000
1,8996.0000
6,6164.8571
11,5581.9500
1,11570.0000
5,10040.2000
1,7196.0000
2,11240.0000
1,13923.0000
1,14411.0000
1,11052.0000
9,7370.0769
1,19101.5000
1,8061.0000
2,12610.0000
25,7397.1500
1,7370.0000
3,8662.6667
4,6755.5000
80,3611.1607
62,5049.5763
2,39064.0000
9,5792.8125
7,6689.1111
2,11307.5000
62,4676.9802
1,6648.0000
8,7481.1111
7,6447.1429
2,6247.0000
22,4782.5111
2,13078.5000
1,13050.0000
7,5748.6250
3,16032.6667
1,11825.0000
1,8106.0000
3,9706.7500
1,10915.0000
9,6248.0000
3,5509.3333
3,5665.3333
8,7025.1250
1,17894.0000
1,7266.0000
2,10290.5000
2,10242.0000
1,8664.0000
6,7888.3333
34,5516.5172
1,10902.0000
7,6069.4545
2,11388.3333
10,4808.4211
5,6473.3750
17,5999.5294
1,20330.0000
5,7910.0000
2,10577.0000
5,5829.5000
3,40891.7500
2,11833.0000
4,7975.7500
3,8441.2500
26,8562.0313
3,10281.7500
1,9838.0000
5,6024.6667
8,13913.7500
36,6033.0161
53,7865.4828
33,6294.8857
17,7914.7727
1,10229.0000
1,11498.0000
2,11220.6667
25,6464.0000
17,7264.1000
6,9611.4286
6,5933.0000
1,13607.0000
11,7954.0769
1,13397.0000
1,12602.0000
1,8841.0000
1,37433.0000
9,10727.5556
10,5010.8000
75,4336.5436
38,5484.5349
3,8235.0000
3,7420.6667
4,7808.0000
1,18842.0000
2,11405.0000
1,8437.0000
5,6535.8182
13,8048.9286
1,9074.0000
1,7566.0000
10,6967.3636
1,11517.0000
10,8548.1250
4,8610.7500
6,6747.7273
1,7156.0000
5,5468.7000
75,3982.3000
1,7867.0000
10,7766.8182
51,3896.0577
16,5646.4800
1,13414.0000
5,6973.6000
6,6389.3750
19,6374.9310
1,8501.0000
3,7932.3333
21,5156.7200
17,5823.8519
3,6392.2500
10,6772.3000
18,6523.7222
4,6302.7500
1,6649.0000
7,5602.4000
4,6046.2500
10,5271.9167
2,8868.0000
1,13208.0000
1,6821.0000
15,5335.6500
2,6116.5000
20,5847.4091
1,8744.0000
36,5783.7193
24,5158.5238
2,6858.0000
2,9683.0000
10,7574.2000
1,4519.0000
1,8943.0000
6,5655.5000
2,14471.5000
5,3953.2857
4,5860.7500
10,5494.7333
1,10072.0000
3,10473.0000
60,4489.0000
33,4595.1020
4,5468.0000
2,10441.5000
9,6166.1000
1,11056.0000
5,9360.6000
2,8159.6667
41,6509.0345
1,13737.0000
1,9985.0000
1,8888.0000
3,8769.0000
2,5259.7500
96,3595.0471
35,7909.5556
6,4622.1429
13,5211.0833
5,6895.8000
4,7152.2857
1,10242.0000
30,6568.5574
2,7586.0000
7,11881.2857
4,6313.8333
6,9526.4444
2,6800.5000
13,6300.3571
27,3996.7121
16,8923.0000
3,14081.0000
27,5830.0698
1,13665.0000
1,7851.0000
1,10908.0000
1,7937.0000
8,9477.1667
1,16473.0000
16,5175.9286
2,7883.0000
5,10440.1667
1,12736.0000
1,10994.0000
4,8432.7500
2,13322.5000
37,4648.2360
1,11570.0000
85,4425.0327
15,4680.1923
8,6384.5714
3,8045.3333
1,6440.5000
1,13063.0000
9,8364.4444
87,3775.9146
4,8027.0000
1,7919.0000
37,7086.4324
5,9799.4000
9,7108.5714
13,5858.2778
3,10471.2500
3,7173.7500
1,7651.0000
10,7181.7333
10,6924.9333
2,9530.0000
3,9943.2500
1,16612.0000
36,6746.0566
1,10454.0000
7,4590.6000
5,7954.0000
2,7275.0000
1,7661.0000
4,8063.7500
2,8409.6667
11,4773.0556
5,11211.8333
3,7220.0000
1,17781.0000
7,8308.2857
1,8391.0000
2,7150.5000
7,9372.5714
1,8477.0000
11,5812.0000
5,8454.6667
5,7214.8333
2,9029.0000
1,9198.0000
29,6955.5128
7,7612.0909
7,8022.0000
3,16057.6667
13,6091.5000
5,6151.4000
7,8116.6364
1,8450.0000
1,8587.0000
3,5485.0000
1,13779.0000
6,8261.3333
1,7924.0000
1,12084.0000
27,5804.8947
1,12464.0000
5,8161.1667
16,8438.3889
3,19620.3333
1,9542.0000
1,12599.0000
2,13026.0000
1,7271.0000
2,7384.5000
1,20912.0000
32,4026.8545
43,4319.7059
1,5547.0000
29,4867.3191
12,6373.3571
4,5103.0000
14,6118.5000
2,10532.5000
2,10646.5000
8,4923.1053
1,6115.0000
1,12423.0000
3,12786.6667
2,17398.0000
1,9064.0000
23,6090.2000
2,9015.5000
1,10809.0000
10,5813.0000
5,5279.1000
1,20002.0000
1,11359.0000
18,4349.6538
1,13500.0000
2,7986.5000
3,6280.0000
3,14597.0000
3,10861.7500
8,6883.0000
3,11457.0000
1,8260.0000
2,8513.0000
31,6106.6279
1,9041.0000
1,7363.5000
3,11847.3333
1,9970.0000
2,7162.3333
1,24167.0000
3,10310.6667
5,7937.0000
5,20648.6000
6,12839.5714
8,6523.7500
7,6917.6667
2,18591.0000
3,7691.0000
1,8486.0000
53,4251.2258
3,9205.0000
1,8271.5000
3,12544.6667
90,2690.2604
2,6772.5000
9,7087.1818
7,14008.0000
37,4471.1837
1,15653.0000
82,4160.2982
1,10474.0000
4,7080.0000
2,7349.0000
1,12441.0000
1,12807.0000
2,11238.0000
11,9146.6429
1,9138.0000
2,8493.5000
2,6896.5000
1,20430.0000
15,4901.1935
2,14303.5000
2,8035.5000
5,8720.4000
1,9115.0000
6,6766.0909
6,7504.8333
1,13710.0000
2,8476.0000
41,7105.8429
15,8596.0000
8,5972.4286
13,7072.5385
3,9535.7500
2,11163.0000
15,7343.4000
3,10413.3333
16,8014.7778
2,7174.3333
71,6205.3985
30,5364.4524
26,5841.5897
75,2973.9710
1,15952.0000
8,13816.6250
6,6678.3333
1,5759.0000
1,7392.0000
1,12874.0000
12,8486.4286
13,5737.0769
1,13144.0000
35,4800.6596
3,7371.0000
13,4276.9167
1,8947.0000
1,12493.0000
22,5126.3333
1,21016.0000
4,9310.2500
1,10090.0000
1,9385.0000
1,14301.0000
1,6311.0000
18,5890.5789
32,4429.9231
8,6270.5294
1,8220.0000
1,9433.0000
1,8025.0000
1,9065.0000
2,11295.5000
1,8564.0000
8,7404.8462
7,6577.0000
1,7277.0000
5,11126.8000
2,7063.5000
1,16121.0000
3,11690.3333
2,9150.5000
69,4865.5357
2,20081.5000
6,6400.0769
14,9481.0000
2,10101.5000
1,9935.0000
5,6377.5000
2,15989.5000
1,14551.0000
5,8472.1429
14,5227.1429
24,3458.7143
22,4475.8636
1,18989.0000
9,5065.5714
1,13030.0000
64,4847.0517
1,7996.5000
1,10031.0000
2,7156.0000
3,5569.2000
5,11393.5000
4,3814.1429
7,6916.6250
8,6225.6667
2,9027.3333
4,8190.4000
6,6555.1667
4,9896.4000
11,6152.9167
14,5724.5000
1,10224.0000
1,6850.0000
1,20554.0000
1,13453.0000
1,11403.0000
1,11307.0000
8,8791.7000
5,6874.5714
2,9971.3333
2,15836.5000
1,10525.0000
3,8955.0000
1,18076.0000
1,11690.0000
1,10797.0000
1,11122.0000
12,5096.0000
22,6499.9524
1,6543.0000
1,8153.0000
71,4241.3881
11,6648.7273
1,8125.0000
13,5224.1905
12,6839.6667
15,5350.6000
26,4798.5849
3,11486.6667
2,8046.5000
2,7149.8000
7,6078.2857
8,5868.6364
1,8981.0000
1,8548.0000
1,6853.0000
1,9280.0000
1,10580.0000
10,8701.3077
1,6456.0000
1,9654.0000
2,8140.5000
32,5875.9474
4,6265.6667
5,10496.4000
3,6421.6667
5,6131.8333
28,4588.8980
1,18178.0000
17,4632.5200
18,6962.2273
3,7998.3333
1,7751.0000
2,7118.3333
4,10116.4000
16,3938.9722
9,7133.5000
31,5222.9545
6,8296.6667
10,6353.1579
4,6322.0000
3,14617.6667
21,7513.6250
8,6153.5333
1,18012.0000
1,9930.0000
19,8295.8696
1,7978.0000
20,5085.5526
2,14025.5000
1,17147.0000
16,5787.0625
1,7672.0000
2,15196.0000
1,8562.0000
31,5307.7907
1,7589.0000
1,15300.0000
2,8062.5000
5,9421.4000
2,5822.0000
33,3917.2031
14,6269.0952
17,6025.0303
25,7147.2391
1,11068.0000
11,10291.0000
1,6523.0000
38,3763.3226
2,17635.6667
3,7587.0000
4,7596.2500
6,5502.3333
5,8194.0000
1,11727.0000
18,4643.6000
2,6941.3333
1,20097.0000
2,7304.5000
5,8560.4286
6,12100.8333
10,5559.6667
3,7855.0000
3,5359.6667
5,6073.0000
12,7287.4286
2,9561.6667
2,5558.5000
90,4957.1226
16,5481.6667
2,6527.0000
2,9190.5000
2,6611.5000
4,5779.8000
3,8840.0000
11,7525.0000
5,7839.8333
1,17690.0000
6,6899.5000
3,6917.0000
6,6218.2222
10,5371.8333
2,9655.0000
10,5633.0625
10,4855.1111
5,7125.2857
13,4996.4211
2,14219.5000
1,9847.0000
22,4577.9688
112,5909.6171
3,13708.3333
19,5602.6000
2,20941.5000
1,18209.0000
22,7868.7813
3,9977.6667
2,13366.5000
1,6829.0000
3,7470.6667
4,6453.2500
5,5774.6000
3,10644.2500
3,10430.0000
2,8032.0000
1,10439.0000
3,8726.4000
3,11293.6667
3,5932.3333
14,5916.5455
3,7375.7500
2,11859.0000
1,7534.0000
4,5254.7778
3,11662.3333
5,6313.6667
1,10820.0000
3,5301.0000
37,3481.7000
16,7446.9167
2,11621.0000
5,9781.4286
13,4226.9091
6,4675.6364
6,8650.4000
2,8318.5000
7,6046.0909
3,7831.3333
4,8591.0000
1,27658.0000
1,23246.0000
11,7644.5385
4,10733.7500
10,5528.9091
1,14230.0000
1,22008.0000
1,9091.0000
2,11672.3333
71,6616.4444
23,5209.1351
1,8927.0000
1,8362.0000
5,5994.8000
3,8201.3333
11,4814.6364
26,4689.0588
1,9660.0000
3,14335.6667
9,4827.9231
1,5958.0000
2,8791.0000
3,14077.6667
3,9822.3333
9,6179.0000
2,4549.0000
2,6415.0000
4,6466.2500
2,11972.3333
2,6500.5000
4,9440.7778
2,6475.3333
1,16029.0000
2,9677.0000
6,6101.3333
1,12153.0000
1,9002.0000
1,6548.0000
1,6064.0000
2,10090.5000
66,3669.6855
30,4744.1186
3,8216.6667
30,3968.6029
2,10569.0000
27,6568.4222
3,5698.0000
1,9277.0000
3,6835.6667
7,15785.2857
13,6160.0588
43,4771.4250
4,8597.2500
1,6329.0000
2,6660.5000
15,5468.9167
1,9897.0000
1,8784.0000
2,12310.5000
3,5421.6667
1,11891.0000
2,11952.5000
18,5380.6667
4,6770.0000
5,9276.2000
14,5444.3000
1,6307.0000
4,4990.4000
1,12000.0000
5,7201.2000
3,7946.0000
1,7039.0000
2,6875.0000
1,13206.0000
2,10618.5000
2,7027.0000
48,7542.6042
1,6617.0000
1,9919.0000
13,5987.0667
10,5288.6667
1,7082.0000
1,8501.0000
7,4292.8889
4,5845.8333
7,5438.0000
1,10063.0000
27,4139.7333
1,7682.0000
4,8688.0000
4,7566.6667
6,7165.0000
5,4992.8000
4,5063.5000
1,8372.0000
1,8233.0000
1,10107.0000
8,4739.5000
3,5543.6667
2,8694.0000
7,5582.0909
5,5404.1250
13,4793.5862
2,7599.5000
48,4942.4227
3,7634.3333
18,5537.6154
45,7122.9423
5,8751.6000
1,10156.0000
3,7649.0000
2,11876.5000
5,8945.8571
15,7653.8000
5,7461.8333
2,6180.3333
44,4156.6076
1,13289.0000
1,39658.0000
3,5294.3333
3,5948.3333
6,7751.8333
2,5179.3333
10,6657.6000
10,5353.0714
1,8451.0000
1,10953.0000
36,4634.3333
1,13467.0000
1,6895.0000
17,6216.7778
1,7348.0000
1,11039.0000
1,7826.0000
1,6380.0000
1,13434.0000
1,6789.0000
2,9873.0000
1,5894.0000
3,5527.3333
1,14729.0000
20,5982.2500
3,5972.2000
3,8947.6667
1,7855.5000
6,6503.0000
4,9021.6667
1,8774.0000
14,5889.6667
6,6844.4286
5,8266.0000
2,5828.0000
3,7165.2500
3,11730.6667
1,61500.0000
1,12422.0000
5,6762.0000
18,6375.6190
4,9176.2500
10,5740.7368
2,6594.5000
1,13808.0000
3,6302.1667
1,4805.0000
3,10314.6667
19,6203.3846
1,11313.0000
5,8459.8000
7,4818.7778
4,5766.3333
1,9166.0000
1,20214.0000
5,10754.4000
6,4918.6667
6,6532.7500
15,6740.0476
2,25026.0000
31,5792.4872
1,4922.0000
2,8132.5000
4,9544.6000
22,4374.5000
16,8248.9444
5,7988.2000
4,15621.5000
32,5044.6721
8,6234.8462
5,7947.1429
7,7634.8571
9,13796.8889
1,9622.0000
1,9411.0000
5,5471.5000
1,12413.0000
5,16031.0000
1,19771.0000
7,9214.0000
1,18584.0000
1,13254.5000
2,8510.5000
2,9848.0000
2,13976.0000
4,9172.2500
1,21962.0000
1,8646.0000
1,6227.0000
55,4474.8818
9,6990.7692
5,6118.7778
4,6799.0000
20,5795.4737
19,6589.0357
4,10775.7500
2,12332.5000
1,10237.0000
23,5139.2800
1,9969.0000
25,4610.8200
4,6715.0000
1,10305.5000
4,5944.5000
46,4456.3016
3,10695.0000
1,10558.0000
2,5230.5000
8,6191.6154
3,14485.6667
1,6959.0000
36,4729.5600
23,5548.3714
1,6666.0000
4,6762.6000
3,7607.0000
11,6271.7692
2,8508.5000
1,4873.0000
5,4514.8333
7,4683.8889
5,8626.6000
21,6221.6061
4,7574.7500
6,9607.1667
1,8616.0000
8,6176.8182
2,10104.0000
27,5522.5000
4,7516.6000
13,7192.0455
9,6543.6667
4,7705.5000
1,18409.0000
2,7775.5000
3,9085.3333
1,18122.0000
1,8257.0000
2,10976.0000
1,19749.0000
5,6856.4000
29,4969.1607
5,7728.0000
19,4912.5366
62,5244.8816
5,7528.8000
30,5229.9744
2,8537.0000
2,6836.5000
12,5470.2500
1,13852.0000
5,7419.8000
34,6597.9184
1,8811.0000
1,23528.0000
23,7137.5385
1,6500.0000
6,6386.1250
2,9496.0000
38,4272.2436
3,14137.0000
1,14233.0000
1,6736.0000
1,21953.0000
28,4177.1333
2,7304.3333
32,5711.8103
5,7410.8333
2,8551.0000
24,5303.5000
3,8107.6667
7,5744.2500
4,10504.0000
1,12940.0000
26,7044.0465
21,4553.1212
3,10758.6667
1,9965.0000
1,7192.0000
36,5714.5641
1,7667.0000
3,11592.5000
1,26194.0000
1,8896.0000
1,11577.0000
91,3587.1070
3,7833.3333
1,13002.0000
11,5376.2778
1,8600.0000
13,7548.5882
1,11637.0000
1,9441.0000
1,9074.0000
1,7817.0000
3,8928.0000
9,5165.5455
7,5454.1250
1,5780.0000
2,8741.0000
1,7861.0000
1,13554.0000
13,6476.2105
6,7754.8571
1,15246.0000
1,8085.0000
1,10346.0000
2,6719.5000
9,4652.0500
2,9234.5000
5,16318.0000
1,15700.0000
9,7154.4545
29,4544.7308
1,11157.0000
2,11751.0000
1,9382.0000
2,6774.5000
9,7010.6000
1,6030.0000
3,6773.0000
2,8810.0000
1,8947.0000
12,7954.5000
2,7055.5000
2,14068.5000
1,9264.0000
2,19777.5000
2,8670.0000
1,7338.0000
7,6842.1429
1,9768.0000
13,5006.3529
7,5223.6667
8,7353.1250
39,4118.6813
1,6645.0000
4,6615.7500
5,6780.8000
1,8571.0000
1,14721.0000
1,6676.0000
2,6736.5000
8,6306.1111
5,5973.2000
